,Time,bitfinex,bitstamp,btce,cex.io,coinbase,gemini,itbit,kraken,okcoin,others
11,2017-03-04 00:00:00 UTC,0.0276129239520309,0.120897264812649,0.121935145237124,0.199242849059586,0.0286948110727894,0.065786600041005,0.0709290681716214,0.290719276666158,0.0471590348449555,2.0686904680768747
12,2017-03-05 00:00:00 UTC,0.0274592934080282,0.120464775441814,0.157125140833923,0.122433399603921,0.0246977901495722,0.0447680712001948,0.0890390344748663,0.36874254526849,0.0387708116870854,2.0470532360019065
13,2017-03-06 00:00:00 UTC,0.0222132863841897,0.101539430244961,0.122390965502474,0.13167468897007,0.0195863976558558,0.0378831491018161,0.0709681370833805,0.31636533840116,0.025832160490672,2.3100001359214977
14,2017-03-07 00:00:00 UTC,0.0315890982483129,0.107640783547613,0.128370538557522,0.25568222051959,0.0245266536042013,0.0805556153185957,0.0662536532154205,0.273961364211885,0.0575217160731258,1.648781423060624
15,2017-03-08 00:00:00 UTC,0.0341382264182813,0.130131459217663,0.140342227019507,0.273173958495281,0.0416004814029014,0.0886177387950936,0.0675133980342472,0.398870796230373,0.0824291527048571,1.1703070046359378
16,2017-03-09 00:00:00 UTC,0.0343143710536742,0.106947050883616,0.140871113778385,0.341491208449145,0.0355638021681541,0.0556026208743768,0.0738078009717346,0.387049510935169,0.101232105041789,1.2795472912908803
17,2017-03-10 00:00:00 UTC,0.0623906847180757,0.149340707424498,0.145114901048828,0.282408568908743,0.0727414669586992,0.180014207254028,0.151794448909297,0.407580109683416,0.0764457979972298,2.1645861995486047
18,2017-03-11 00:00:00 UTC,0.0356488819475631,0.130080913922778,0.15674932589154,0.260123762119199,0.0551275374059791,0.170348328999221,0.0772369298273208,0.335717055926747,0.0389134871544859,5.222068699568871
19,2017-03-12 00:00:00 UTC,0.0373619645709057,0.0961222552068314,0.15922679834926,0.208155857473848,0.0193290422996813,0.0857089405942651,0.0695705605257873,0.384354049610905,0.039464249533211,3.3522633444593595
20,2017-03-13 00:00:00 UTC,0.0461832133508184,0.110113706849493,0.158938885295396,0.230842594200614,0.0190987901218786,0.124615548349971,0.0715740293136557,0.363792096383724,0.042178022662813,3.246110676672695
21,2017-03-14 00:00:00 UTC,0.0261007984882242,0.0795177666970964,0.141862470833112,0.241993056539141,0.015162842606396,0.0565280930085652,0.0667370797790087,0.26108202279425,0.0431972640724061,3.834902409647136
22,2017-03-15 00:00:00 UTC,0.0271437078145363,0.0792890390606405,0.158757958500353,0.180085656264717,0.0127407826698033,0.0750702632513964,0.0621774518507039,0.260444020538543,0.043640276778478,4.730166805416133
23,2017-03-16 00:00:00 UTC,0.0470779322931781,0.119915251281384,0.15692964831145,0.28873063195963,0.0176304639139283,0.0290258161230994,0.0670941014702089,0.465835892120937,0.086473541505269,4.932273498680153
24,2017-03-17 00:00:00 UTC,0.0405256831820766,0.17814416022945,0.173405658518934,0.311778415862924,0.0334405875225996,0.0373066270879552,0.150591098467327,0.76683456109595,0.0749887024936254,5.168316845673698
25,2017-03-18 00:00:00 UTC,0.0486885092851139,0.276182235885052,0.195981403453718,0.362513638760346,0.053557445324534,0.113365671951573,0.136419247021752,0.605376224316598,0.105975094114338,5.231568084484898
26,2017-03-19 00:00:00 UTC,0.0456293523995289,0.225393572384699,0.219846610538157,0.387716102532729,0.0534868858907817,0.200665624089233,0.0780953087594545,0.564546570020759,0.108158225719031,1.556839126082251
27,2017-03-20 00:00:00 UTC,0.0466198667074017,0.156485103375205,0.215638643135616,0.293148282530928,0.0500631284633177,0.182989049016089,0.0763905731617265,0.496295087920181,0.0840387972114785,0.965514686390298
28,2017-03-21 00:00:00 UTC,0.0394023925977107,0.111429976345127,0.176102625292152,0.259623491931904,0.0392080137269784,0.0401272571917077,0.0715881463342731,0.330225229926649,0.0499875959113524,0.8499633566218261
29,2017-03-22 00:00:00 UTC,0.0409264992511327,0.145893678538982,0.182705191191242,0.309657429234876,0.0607863572805456,0.0422605647171048,0.0869543008182749,0.419947398927016,0.0842179295169361,0.8372947465580215
30,2017-03-23 00:00:00 UTC,0.033334148609098,0.12507815864911,0.170592785299686,0.321488626171869,0.0414015339325864,0.0617605675509399,0.0702984622820129,0.413192192517783,0.080663358054762,1.2464240316042834
31,2017-03-24 00:00:00 UTC,0.0421323171610454,0.199068827537013,0.19598826495726,0.36589605553223,0.0550235450193285,0.0699201817770783,0.111800853265671,0.371257555869181,0.165411205916378,2.757398708692891
32,2017-03-25 00:00:00 UTC,0.0428447283377181,0.191376393314081,0.202874700175499,0.38393029941815,0.0495619871227307,0.0697077188632927,0.0799857647165765,0.42599577117638,0.108312129829278,4.646437515239026
33,2017-03-26 00:00:00 UTC,0.0329397497459131,0.197227733232162,0.185340885604638,0.411793644216912,0.0437676969301071,0.0672788979825451,0.820622687561864,0.398819556017419,0.0764595817900065,4.4782876958076665
34,2017-03-27 00:00:00 UTC,0.0356158758415979,0.128944863811977,0.160183744600741,0.302622524572304,0.0347918337769015,0.0831072281456749,0.304640092586827,0.311410661936074,0.0818685602301606,4.606745686404721
35,2017-03-28 00:00:00 UTC,0.0260413448039619,0.0945808245094582,0.152019438742841,0.283494389557378,0.0349376470797633,0.0415251421586212,0.0705362281713173,0.183469312952543,0.0598971824347745,4.210167712535604
36,2017-03-29 00:00:00 UTC,0.0244307899383233,0.0985806931091789,0.147599262356364,0.348455181798314,0.0358220935289453,0.0534536862240723,0.0791906762324764,0.245108673923009,0.071476903843471,4.591682862139356
37,2017-03-30 00:00:00 UTC,0.0306576243970204,0.123233155064713,0.185742033732889,0.194541082827262,0.0289875423946611,0.0326632896590784,0.0659846523175864,0.228752853388482,0.0990304825977149,4.890570036287358
38,2017-03-31 00:00:00 UTC,0.0279082258844521,0.148901795130031,0.181623075540304,0.15687472709175,0.0288092037333947,0.0297993540101036,0.0717958553667205,0.195925163031541,0.0942285328287924,4.295190983418938
39,2017-04-01 00:00:00 UTC,0.0264005977923973,0.119068210339165,0.173271659273182,0.146124460445029,0.0328355293830663,0.0405116911006912,0.0700166850565538,0.256255209993434,0.078493763456383,3.5704041327208245
40,2017-04-02 00:00:00 UTC,0.0285108792250493,0.107527970796417,0.168016975909058,0.177334807193385,0.0309874163072064,0.0226044431003636,0.0658234565312146,0.229900757475764,0.0906658622287097,3.854263956458885
41,2017-04-03 00:00:00 UTC,0.0220631375016748,0.10319240521318,0.129264034875462,0.222207569872602,0.029558140495142,0.025142852280631,0.061217398636615,0.174127233350495,0.0805096448522348,3.357969101464563
42,2017-04-04 00:00:00 UTC,0.0175353076285944,0.103377696765381,0.159199940855108,0.206022982137606,0.0268407482152569,0.0118374984783825,0.0530893500482339,0.145709950468511,0.0675770582996637,3.5111614746229054
43,2017-04-05 00:00:00 UTC,0.0205563610194319,0.0974183148837477,0.178142362702096,0.210244788442884,0.0302727984544945,0.0122023173365342,0.0508666578963595,0.187904045511141,0.0754941518567822,5.28472829226462
44,2017-04-06 00:00:00 UTC,0.0230648701637938,0.0846282953457086,0.184109929777759,0.156205444878214,0.0196309162362395,0.0210759520228361,0.064254295276056,0.209011741086193,0.0816993329691519,4.934125273653023
45,2017-04-07 00:00:00 UTC,0.0211896569448334,0.114609951709106,0.152662749546603,0.126779694907353,0.012360723157991,0.0230783620619356,0.0633957432160923,0.199153888609536,0.0680224923966164,3.5662637294564163
46,2017-04-08 00:00:00 UTC,0.0296054281971316,0.101128637379166,0.155204966365788,0.163622574664378,0.0164385682480775,0.0242611704104944,0.099933852560814,0.215856610048608,0.0898815551789743,3.1592347914388004
47,2017-04-09 00:00:00 UTC,0.028779740429278,0.0718582333485652,0.156653704713613,0.180828399439024,0.0118361257590275,0.0045464192268463,0.145721856983171,0.222188157646805,0.0945337107812382,5.5263478305428775
48,2017-04-10 00:00:00 UTC,0.0336372042951544,0.0977235446261994,0.154982942677053,0.134571686139325,0.0125573316710538,0.0180098542693904,0.152768829449206,0.239800052255683,0.0781994051873983,4.543167155181372
49,2017-04-11 00:00:00 UTC,0.0281181382904914,0.0845452244038532,0.132389615691085,0.118745345383193,0.0155507819762626,0.0043595220260814,0.0705242314473363,0.187602419657508,0.0529002819536807,4.303444747810549
50,2017-04-12 00:00:00 UTC,0.0401631468914821,0.103556073997735,0.161399455027178,0.110796106109496,0.0247798371800354,0.0064167476321212,0.0611946829514668,0.285152188020046,0.0657907480795842,4.466006587751926
51,2017-04-13 00:00:00 UTC,0.0360417678763223,0.119112221214644,0.138738998858745,0.17879496171653,0.0301169331219261,0.0116608727349508,0.060289534857252,0.299914551733225,0.0494022017524555,3.206246605477054
52,2017-04-14 00:00:00 UTC,0.041926033227636,0.154764398779762,0.157607564700251,0.121925028311963,0.0313532342706991,0.0370764992465299,0.250439100287059,0.351965078523734,0.081570546386367,2.157125325325968
53,2017-04-15 00:00:00 UTC,0.0452644088632628,0.0864784272748386,0.136480489914819,0.126152318320395,0.0803163363522208,0.0571833491818903,0.202611754629173,0.270466760728331,0.035406798236875,4.565368726381825
54,2017-04-16 00:00:00 UTC,0.0382908179274884,0.120762990732887,0.120379106667705,0.137862321697138,0.0250006354767146,0.0162111901098593,0.277325911877407,0.238406756123137,0.0731731346641824,4.554291525661829
55,2017-04-17 00:00:00 UTC,0.048322158546627,0.0942148733926678,0.146004980181093,0.139367099999603,0.0364446355955913,0.0017523743728542,0.251680797328661,0.27888782510633,0.0588691679649429,4.5095238074624175
56,2017-04-18 00:00:00 UTC,0.0541392671724559,0.0699541217441703,0.105957221280943,0.148823594761596,0.0313228854021442,0.0048010080878323,0.153423329966174,0.14410212661599,0.0725284485777315,4.933986210884951
57,2017-04-19 00:00:00 UTC,0.0629690760474801,0.0789076562815073,0.126968049403672,0.1136087512379,0.0243971142235573,0.0027665055192335,0.165373653023643,0.383090404381535,0.0671525184850256,4.969689044142026
58,2017-04-20 00:00:00 UTC,0.0573860767298254,0.0955607659293283,0.0996673097957203,0.115047106765606,0.0217051863097772,0.0028971051006518,0.10917254674652,0.209687673292216,0.0537662387533117,4.460481968662637
59,2017-04-21 00:00:00 UTC,0.0564080728318726,0.0956010521997626,0.144328974119867,0.106549207584789,0.026189951460603,0.0019553873022843,0.0609709990486836,0.200751456761885,0.0554972634838496,4.41518407045099
60,2017-04-22 00:00:00 UTC,0.0375744591626913,0.0883639445970365,0.182470966799854,0.124223388317034,0.0229464761050161,0.0008354430245331,0.060528062646294,0.208978875391639,0.0546473322905118,3.0060068643598825
61,2017-04-23 00:00:00 UTC,0.0704449886344062,0.090553134841724,0.188584460886884,0.0751382080241745,0.0174750839450549,0.001135925049366,0.0562244639144371,0.197288065081718,0.0582200586681533,1.9721310333380115
62,2017-04-24 00:00:00 UTC,0.0570369492311226,0.0604169976062575,0.115208273090475,0.129434102739006,0.0167193716165729,0.0011499167479921,0.0369342897170516,0.190686954172648,0.0593919927234762,2.399498561189359
63,2017-04-25 00:00:00 UTC,0.0515639064344764,0.081794971919813,0.154386235843193,0.117033545965813,0.0161716148794039,0.0014628957989812,0.0490531159779006,0.177650979960782,0.0552959319334476,2.1463741691352043
64,2017-04-26 00:00:00 UTC,0.0383137832434192,0.086661791811704,0.158996023070137,0.128310397196675,0.0220930707676416,0.0022326382395418,0.0464204129720493,0.160856473083714,0.0502746820575497,4.865862073307516
65,2017-04-27 00:00:00 UTC,0.0448376864763406,0.0805128019081731,0.133987383792044,0.147805255637824,0.0262984323762784,0.0050464319235476,0.0743664114081957,0.269757085534267,0.0645848013437985,4.301459893789399
66,2017-04-28 00:00:00 UTC,0.0529256221662917,0.124402900821752,0.148577989449407,0.202005946283095,0.0320179602012419,0.0174976254253279,0.215982425476331,0.346775177964028,0.0569520685264417,4.348662522764407
67,2017-04-29 00:00:00 UTC,0.0560229575872598,0.160569830120967,0.17389711098116,0.196220278333608,0.0324745835202605,0.0534364607425558,0.0739185931030176,0.365127046802774,0.0658150457880356,4.62331320876359
68,2017-04-30 00:00:00 UTC,0.0441244073280167,0.184368782389743,0.194328710346009,0.164182704023053,0.030372574823295,0.0535101874878635,0.106081026007556,0.303232197347697,0.0805923820007134,4.384598634327049
69,2017-05-01 00:00:00 UTC,0.0511096701023669,0.165836888436465,0.159362409079702,0.186650784048664,0.0310012758905079,0.0330262477451547,0.327845048048749,0.272288198240345,0.0480299602319464,4.021042751310125
70,2017-05-02 00:00:00 UTC,0.0426100339907371,0.126283666047629,0.139813347053485,0.172274558487755,0.019905091165513,0.0071319682932935,0.05905881931443,0.219056596016702,0.044107155905499,3.571420281085411
71,2017-05-03 00:00:00 UTC,0.0402783463802838,0.150903528326422,0.17358499261892,0.137181602419227,0.012085495182877,0.0125470157047587,0.050377677096745,0.24624813868915,0.0451914440590534,1.5338838013586198
72,2017-05-04 00:00:00 UTC,0.0414907908336306,0.140706365421433,0.183264009549828,0.189836618944992,0.0286661848282354,0.0442891203039853,0.157578566302287,0.212173720979527,0.0411795920848042,2.0250978347995474
73,2017-05-05 00:00:00 UTC,0.039601119785666,0.151096699716382,0.212413607494521,0.300192402263256,0.0324368079543636,0.0089353934880295,0.255481776548614,0.250638711853457,0.0449342770824718,2.529077195474512
74,2017-05-06 00:00:00 UTC,0.0220921800208724,0.145682912853363,0.183186410188075,0.227776666670825,0.0219552226040884,0.007897376079329,0.147363339575322,0.210855477248656,0.0461592153109943,2.501119453907396
75,2017-05-07 00:00:00 UTC,0.0313091524945298,0.15080617811985,0.181360307311153,0.269728215386798,0.0237884185541509,0.0067410013386414,0.310099881375655,0.270820392021986,0.0389606183813128,2.2990863254055958
76,2017-05-08 00:00:00 UTC,0.0300570854802648,0.160764178538486,0.158166684430707,0.179870835647499,0.0215098988863192,0.0068857332782236,0.238002009036091,0.228932957248686,0.0581431531760805,0.989778067420276
77,2017-05-09 00:00:00 UTC,0.0400483697048468,0.13291389590595,0.159309964550968,0.213421629034404,0.0276846112171883,0.0045798346795508,0.247482828843218,0.168684269095771,0.0470549007073137,1.3434872084844338
78,2017-05-10 00:00:00 UTC,0.0384823721874277,0.108025586921647,0.178052203916944,0.213635163906522,0.0223148694880144,0.0022271119033311,0.0798609272290958,0.18276288351642,0.0450687810934229,1.5676194203145573
79,2017-05-11 00:00:00 UTC,0.0393360842101613,0.116447854731199,0.149676215944468,0.166603198035185,0.0203152658991242,0.0028547011027155,0.115506594471679,0.160167079803688,0.0561732547404157,0.9650373586152566
80,2017-05-12 00:00:00 UTC,0.037927843816481,0.130366562379126,0.141719510245227,0.230045065233478,0.0229207722383391,0.0054775019849144,0.111065983961818,0.179800474805908,0.0553463773373729,3.0121823280028206
81,2017-05-13 00:00:00 UTC,0.0370879142040704,0.176902295362336,0.17108501370421,0.220351001398098,0.0282288393493984,0.0054549349416387,0.108688879490871,0.199682377198564,0.0449612782746275,2.8820544400862107
82,2017-05-14 00:00:00 UTC,0.0340003124433822,0.185187403873993,0.13310316356785,0.208262504441142,0.014964575030372,0.0023981526365813,0.179377307830702,0.193130024559029,0.0539795518811649,1.627502424414913
83,2017-05-15 00:00:00 UTC,0.0418504255071862,0.209072829900048,0.163365816626556,0.27412355364696,0.0315248369508079,0.0065033460791971,0.109030699750115,0.212430113483366,0.0853374553759095,1.233474954015856
84,2017-05-16 00:00:00 UTC,0.0387364772819139,0.179318023510762,0.147828390392965,0.216062307668227,0.0297414251208362,0.002096213740332,0.335018930792624,0.165586751433115,0.115252762548205,0.8743271344463132
85,2017-05-17 00:00:00 UTC,0.0489992240045332,0.267789040497038,0.118098253821257,0.166347625649277,0.0274483453679132,0.0022761182865364,0.197699083621766,0.19085181073601,0.0533015255992876,0.913288717571619
86,2017-05-18 00:00:00 UTC,0.0523699794510005,0.183295611718003,0.15429214352236,0.156058578479286,0.0265992974071343,0.0026258983389796,0.0942810661004318,0.186824615141237,0.069211223847294,0.7190631657390658
87,2017-05-19 00:00:00 UTC,0.0447827415666833,0.12233281516298,0.134444864158978,0.165058768817944,0.0216124498890536,0.0022482316364387,0.064779974620079,0.196588883563885,0.0522484072821608,1.0879361446190698
88,2017-05-20 00:00:00 UTC,0.0410389957388207,0.151720220341987,0.117774450510365,0.131879302353911,0.0132108253531404,0.0025335840080221,0.0643356110982889,0.173605300440571,0.0508363173928243,1.3084583937429457
89,2017-05-21 00:00:00 UTC,0.0482893183844875,0.188677312384686,0.123846690226238,0.206746549820848,0.036321207032152,0.0058815546687238,0.635041779798576,0.169509323277365,0.055386907811658,2.430385793609192
90,2017-05-22 00:00:00 UTC,0.0636667600639487,0.198558224313501,0.124105850800906,0.218007406039374,0.0488635876821904,0.0434300740746246,0.35678559594192,0.194229154890237,0.0488311793689461,2.3639973240160246
91,2017-05-23 00:00:00 UTC,0.0568552969729158,0.153816416984353,0.124142617800801,0.247129119053323,0.0323186573515401,0.0117051573729325,0.196961326718116,0.198585308364426,0.0576692486678391,2.210098691627845
92,2017-05-24 00:00:00 UTC,0.049715498814525,0.145267220553969,0.098368015660875,0.195108036932966,0.0284168056838318,0.007361075044594,0.288589979953701,0.187027204286505,0.0542090283325295,2.4136000064712
93,2017-05-25 00:00:00 UTC,0.080953459529303,0.189037386861037,0.126837800756877,0.266222446670389,0.0554148186871426,0.02867753262055,0.421468298492648,0.29267501236877,0.0824155727913759,1.410665826764968
94,2017-05-26 00:00:00 UTC,0.0978610011707877,0.216533139740555,0.184819995822722,0.430439084584033,0.0861247064407059,0.0776602360894848,0.753346305887653,0.339125864155786,0.143128779700038,5.095524421405986
95,2017-05-27 00:00:00 UTC,0.171410058712727,0.22838034593678,0.199575297193056,0.486337854796646,0.0948480184746328,0.0434046652177257,0.190657707045712,0.320022099685706,0.120001002224795,5.923538645144672
96,2017-05-28 00:00:00 UTC,0.129060832620583,0.171526088444823,0.202249920823131,0.340814525817918,0.0523128602017377,0.0609677758436619,0.631290426025579,0.242112184387154,0.0820805273877368,4.129401650612357
97,2017-05-29 00:00:00 UTC,0.105336198108376,0.146451599538735,0.168380722659444,0.267594347714702,0.0391039869202316,0.0293406307392577,0.775204541753591,0.180373510230481,0.0875717412762319,5.870173848977249
98,2017-05-30 00:00:00 UTC,0.0626442030819904,0.140981447021227,0.146241597453077,0.223535803382211,0.0545186332038547,0.0571008542649602,0.467521585414705,0.160578726407804,0.134953827658945,6.425105611906428
99,2017-05-31 00:00:00 UTC,0.099405500984918,0.126015020047007,0.20254141309363,0.186928354550484,0.0596018677413543,0.0414942024024009,0.242564233028285,0.1839943313638,0.0670236799680438,6.086543436802606
100,2017-06-01 00:00:00 UTC,0.0658683920749458,0.119039667800011,0.149581018362927,0.193885085290636,0.0356537564043086,0.0424126687897103,0.0787371728012498,0.161570699275494,0.0551274028279704,5.9718916964446445
101,2017-06-02 00:00:00 UTC,0.0537749933571454,0.097429698929535,0.150242325902632,0.18465853475332,0.0252431175709155,0.0422751174390807,0.136673262238144,0.138873505235797,0.0591884559051918,5.820946254435088
102,2017-06-03 00:00:00 UTC,0.0472568104937695,0.0980745723189938,0.0997151916193614,0.124272591386571,0.0251045756429978,0.0057287990861931,0.0594960850667703,0.123976934833184,0.0731297754941471,5.684338064498088
103,2017-06-04 00:00:00 UTC,0.0596078207323359,0.111685193366234,0.143459015666621,0.221009410627968,0.035523857306181,0.0095708922760583,0.0721127442149484,0.160349745222623,0.0618758220655853,5.841660845139142
104,2017-06-05 00:00:00 UTC,0.0426240818384528,0.0994440767665849,0.0983606346023949,0.142807396373594,0.030661028400349,0.008956565230446,0.108498068491908,0.155436909342546,0.0680050702928224,5.849601411304783
105,2017-06-06 00:00:00 UTC,0.0456730193572223,0.109457412395556,0.0971291368382089,0.236143188308506,0.0399241109120003,0.0146280289968742,0.0865514035917077,0.155774808503604,0.0598041399385158,6.999765198433476
106,2017-06-07 00:00:00 UTC,0.0454105795003329,0.105067560319708,0.110697317618866,0.236522145662433,0.0474721568862384,0.0134428592572134,0.0832472295507944,0.170516592435898,0.0664335059493631,8.401715750866941
107,2017-06-08 00:00:00 UTC,0.0364051623913645,0.0868220189884152,0.117571874083579,0.21110645944676,0.0367021039011802,0.0053532685797402,0.0683562295194983,0.132083456927661,0.0713474811909444,8.44620451319865
108,2017-06-09 00:00:00 UTC,0.0361661903413501,0.0919071134775855,0.116723574354931,0.203742911924917,0.0234772278233578,0.0048487533903571,0.0656053717218097,0.0969395331521588,0.0561571409295913,8.211358729991177
109,2017-06-10 00:00:00 UTC,0.0377352347661955,0.105529270287441,0.124856414766689,0.213505525552367,0.0310769713917614,0.0055323434701971,0.0792977562847043,0.118257834415197,0.0727172790949705,8.033053422327308
110,2017-06-11 00:00:00 UTC,0.0578664554042218,0.0819324350120677,0.164858922708277,0.138610156693746,0.0264941910747134,0.0081398015105682,0.102259829996012,0.228312761295253,0.0800975636488377,8.3936127295477
111,2017-06-12 00:00:00 UTC,0.081116144938751,0.12212690457434,0.152595844816963,0.278293193348945,0.0492226978445598,0.0237404061755639,1.0681507058701,0.208146462748697,0.115692043404337,8.576856408622794
112,2017-06-13 00:00:00 UTC,0.0531490421980963,0.125310990473263,0.164862289448454,0.292083946585565,0.0334668931219555,0.004545469435436,0.0681354795541083,0.1577833952565,0.104687141234198,8.809874829981501
113,2017-06-14 00:00:00 UTC,0.0597144326248662,0.15025689465169,0.158801358305783,0.228902945144784,0.0468584001528621,0.0103423616043346,0.111205750791763,0.154215384896787,,8.562211389724622
114,2017-06-15 00:00:00 UTC,0.0785104739123629,0.158922733305449,0.15766026719096,0.299197445481056,0.100606426359185,0.0325381716532026,0.423484624337025,0.173265882569013,,7.823498530060217
115,2017-06-16 00:00:00 UTC,0.0540440453964336,0.138095736698078,0.114912921485737,0.262859685982024,0.0507757751654355,0.00907416633197,0.631585145831959,0.167121903936548,,8.832197078671479
116,2017-06-17 00:00:00 UTC,0.0502224182948351,0.132204981805384,0.176876874033353,0.120154109444447,0.0320722272370767,0.0044403366535268,0.0748512616395867,0.173167231650721,,8.435687678321784
117,2017-06-18 00:00:00 UTC,0.0504381743810285,0.135183576144328,0.15551369284731,0.172206128542997,0.0439703843281376,0.0027957524359264,0.0738554972239911,0.14496625439175,,8.349103669583185
118,2017-06-19 00:00:00 UTC,0.056994593574863,0.134589063648248,0.152033034903216,0.148694304818263,0.0399557280233895,0.0014360565746117,0.0707146131721019,0.17294827423965,,8.48750944314551
119,2017-06-20 00:00:00 UTC,0.0389889475607459,0.135609175619122,0.10621474664235,0.140082065854083,0.0237290153864946,0.0019042815722002,0.113231196987891,0.126674363915875,,1.868710218234898
120,2017-06-21 00:00:00 UTC,0.0479227673435898,0.149471196822039,0.12175547138404,0.186398364579805,0.0271104552377622,0.0057792984458041,0.0784319351343398,0.137149559298649,,1.707055137085122
121,2017-06-22 00:00:00 UTC,0.0492162076633274,0.161738453564998,0.158797281908556,0.173580111022696,0.0247148637123546,0.0031296496281602,0.0667003457844785,0.184719043601217,,4.22765128572737
122,2017-06-23 00:00:00 UTC,0.0402715624901895,0.128950042179031,0.154640386402271,0.0991803561603406,0.0201800690711486,0.004100244821689,0.0609342479470403,0.125628109173157,,8.417619547720381
123,2017-06-24 00:00:00 UTC,0.0507794315123501,0.178642639263279,0.141704328486944,0.17047704728012,0.0193225659156556,0.0047992930585884,0.0698649331402539,0.159456754137387,,8.203161059963424
124,2017-06-25 00:00:00 UTC,0.0393177197165182,0.176209818277791,0.143233635374681,0.255489062039711,0.0237064253790662,0.0122679421648384,0.0777098714222306,0.164767312927899,,8.372117526918386
125,2017-06-26 00:00:00 UTC,0.051985578006064,0.159645888333707,0.144964378448711,0.300325243217756,0.0432295564974743,0.0359434144496855,0.0997575482431313,0.149874858736288,,8.59413055619
126,2017-06-27 00:00:00 UTC,0.0379993789060804,0.150994916087743,0.155462932056141,0.270676653354705,0.0566992700158311,0.029142604638442,0.0731724053102563,0.123812102228663,,8.569349733644701
127,2017-06-28 00:00:00 UTC,0.0494584859067107,0.142178533215564,0.126832038184069,0.300001708331543,0.0413121342138891,0.0499937402378156,0.0776254410566422,0.107229800911846,,8.49425011586556
128,2017-06-29 00:00:00 UTC,0.0610848639599534,0.14642247314711,0.127241004144856,0.242638158332824,0.0339341506610146,0.0127178798963791,0.0626508178313424,0.0981665528754522,,8.27527873867645
129,2017-06-30 00:00:00 UTC,0.0385142035382038,0.146333814286624,0.130558668483385,0.247324546011064,0.0266512187704537,0.0125607225648994,0.102899268731666,0.0963632501684475,,8.297208581510871
130,2017-07-01 00:00:00 UTC,0.0450775913729318,0.156088351431265,0.131731103263221,0.243475516416141,0.0243432310590361,0.0260581396720053,0.0725661545995083,0.138502571620299,,8.24777738244399
131,2017-07-02 00:00:00 UTC,0.0408614373178499,0.133828894090172,0.147100688109649,0.212442181508704,0.0214644648626286,0.014741578192916,0.0761838228739347,0.147373859157085,,7.665548135901656
132,2017-07-03 00:00:00 UTC,0.0475063577755999,0.119028269425095,0.151869196438125,0.168680083985196,0.0239587201024289,0.0113568445118488,0.0593335771344388,0.130937212173709,,3.2283420645185683
133,2017-07-04 00:00:00 UTC,0.0376102153177728,0.10030466371347,0.158945515233161,0.177360637391176,0.0250579059814618,0.0070957713542327,0.0700715583369792,0.109353610662669,,2.984094500624128
134,2017-07-05 00:00:00 UTC,0.0316842722176076,0.0792503526915612,0.146675220476357,0.154427061246243,0.0179814980271639,0.0015564373179089,0.0603832411121048,0.100408280733385,,3.668808803229344
