,price,volume,bitfinex_TradVol,coinbase_TradVol,gemini_TradVol,kraken_TradVol,bitfinex_DELTA_TradeVolume,gemini_DELTA_TradeVolume,kraken_DELTA_TradeVolume,coinbase_DELTA_TradeVolume,bitfinex_Vola,coinbase_VOLA,gemini_VOLA,kraken_VOLA,bitfinex_B/A_Sp,coinbase_B/A_Sp,gemini_B/A_Sp,kraken_B/A_Sp
18,1171.98551537243,83636220.668596,30938.37145962,11330.36109753,3076.3283991002,16293.46060454,12278.59733682,1866.8334527906,6226.65548582,3933.78285719002,3.83218659817377,4.5243847412329,3.45742529172281,3.88924816016234,0.0356488819475631,0.0551275374059791,0.170348328999221,0.335717055926747
19,1198.09779513302,55328127.805603,18659.7741228,7396.57824033998,1209.4949463096,10066.80511872,-3393.6677281999982,-1299.2091570795,-6880.31376596,-3174.0801900999204,2.44073123420819,2.97107265970239,2.37632592483233,4.05287127679483,0.0373619645709057,0.0193290422996813,0.0857089405942651,0.384354049610905
20,1231.99823222056,71636058.9206613,22053.441851,10570.6584304399,2508.7041033891,16947.11888468,4081.678609939998,274.20845625770016,6794.234401649999,2734.69968012991,2.89951186574815,3.25711778201626,2.55645199542728,4.21374425288557,0.0461832133508184,0.0190987901218786,0.124615548349971,0.363792096383724
21,1241.42137472098,59000993.0203595,17971.76324106,7835.95875030999,2234.4956471314,10152.88448303,2432.2191476200023,-556.6957398888003,134.44764152000062,-278.9926376400099,1.64309808854946,2.23782941474823,1.41917331720511,2.6185841744809,0.0261007984882242,0.015162842606396,0.0565280930085652,0.26108202279425
22,1250.49597822245,54648360.0753103,15539.54409344,8114.95138795,2791.1913870202,10018.43684151,-35264.6486246202,-3218.662746304,-21794.36137893,-10261.6112280899,1.27754155828769,1.18866795552691,1.1027152849669,2.27276766503113,0.0271437078145363,0.0127407826698033,0.0750702632513964,0.260444020538543
23,1221.80315416843,144562349.559998,50804.1927180602,18376.5626160399,6009.8541333242,31812.79822044,-8427.522652829903,-1815.2724124017996,-4995.100093450001,-3110.1799562099004,4.15818408925198,4.63325610031726,3.73077105766882,7.01115275517777,0.0470779322931781,0.0176304639139283,0.0290258161230994,0.465835892120937
24,1134.82151815434,164876260.919582,59231.7153708901,21486.7425722498,7825.126545726,36807.89831389,-27072.4984615704,2025.8243496217,-5449.109996460102,-5444.287312610199,6.15291694251909,6.11595391775245,5.40626668334485,9.83372829247423,0.0405256831820766,0.0334405875225996,0.0373066270879552,0.76683456109595
25,1040.43591306804,189581169.761724,86304.2138324605,26931.02988486,5799.3021961043,42257.0083103501,46508.980932370505,3574.1602269676996,18965.8116415701,11695.61824909,7.21169899722233,7.56590160743938,6.66507754468805,8.67729867783059,0.0486885092851139,0.053557445324534,0.113365671951573,0.605376224316598
26,1019.41057036152,101893815.498861,39795.23290009,15235.41163577,2225.1419691366,23291.19666878,19540.54651392,-344.2917976614999,5788.28486041,5002.954455840001,5.13816506894681,4.78326993442543,4.83768667929801,6.84575794497256,0.0456293523995289,0.0534868858907817,0.200665624089233,0.564546570020759
27,1042.8687273276,61460587.7506268,20254.68638617,10232.45717993,2569.4337667981,17502.91180837,-12264.285909589998,-2959.8335623514004,-2258.0193818400003,-3883.04950327,3.35643697673947,2.86664849370724,3.35851216901476,5.51120034139091,0.0466198667074017,0.0500631284633177,0.182989049016089,0.496295087920181
28,1090.67326165733,93617773.556561,32518.97229576,14115.5066832,5529.2673291495,19760.93119021,-8806.14723287,-543.1069381072994,-5859.191843289998,-2067.9918927400013,3.27704710756689,3.38412053481927,2.77748442008673,4.50802878633229,0.0394023925977107,0.0392080137269784,0.0401272571917077,0.330225229926649
29,1062.29073223282,110808256.756121,41325.11952863,16183.49857594,6072.3742672568,25620.1230335,22057.41937462,2199.1285683736996,13312.53173303,7407.948069750011,5.02563754401779,5.04798275678233,4.7276760558204,5.70848233851404,0.0409264992511327,0.0607863572805456,0.0422605647171048,0.419947398927016
30,1046.11984603697,55586666.9222653,19267.70015401,8775.55050618999,3873.2456988831,12307.59130047,-24152.19127483,-1647.7205963476,-15239.629763359999,-12525.184520890012,2.6639834224276,2.55563294351442,2.53290336488187,3.32715761660781,0.033334148609098,0.0414015339325864,0.0617605675509399,0.413192192517783
31,999.073481956828,118879312.276436,43419.89142884,21300.73502708,5520.9662952307,27547.22106383,-2174.347713480005,1542.1582480898996,394.79202155999883,3058.480676160001,3.74822693394016,3.76375226004432,3.60093967456786,4.28107145457663,0.0421323171610454,0.0550235450193285,0.0699201817770783,0.371257555869181
32,934.998764898947,103350839.9654,45594.23914232,18242.25435092,3978.8080471408,27152.42904227,12375.653632180001,536.4886643865002,10731.818306199999,7536.682032930001,5.01827073690945,4.94775746600472,4.56837500103943,5.79732872812193,0.0428447283377181,0.0495619871227307,0.0697077188632927,0.42599577117638
33,974.293067579205,75597386.5863354,33218.58551014,10705.57231799,3442.3193827543,16420.61073607,1300.2399776800012,-1671.7674360068004,-1949.3140645700005,-833.3956682099997,3.364531484796,3.56200642455791,3.27495086556152,4.06206475241902,0.0329397497459131,0.0437676969301071,0.0672788979825451,0.398819556017419
34,1003.93196508407,85027090.3736019,31918.34553246,11538.9679862,5114.0868187611,18369.92480064,6669.057755580001,-1692.2853290804997,-1282.9670578900004,1202.1114942999993,3.29312506912228,3.12630078975301,2.97911938960591,3.69442613201064,0.0356158758415979,0.0347918337769015,0.0831072281456749,0.311410661936074
35,1039.35297915755,78230108.9563433,25249.28777688,10336.8564919,6806.3721478416,19652.89185853,3068.3200017199997,1757.7116605210003,3764.036139490001,552.9369215400093,2.62560689956502,2.61256461343137,2.3226919667625,2.83370968776591,0.0260413448039619,0.0349376470797633,0.0415251421586212,0.183469312952543
36,1032.92513825655,68611796.3903188,22180.96777516,9783.91957035999,5048.6604873206,15888.85571904,-2616.7183239299993,-98.18211693050034,3541.252691470001,531.9394179399915,3.28597510780047,3.22275300348901,3.2038102395783,3.5523474583918,0.0244307899383233,0.0358220935289453,0.0534536862240723,0.245108673923009
37,1030.4410875409,72105414.6744296,24797.68609909,9251.98015242,5146.8426042511,12347.60302757,-2701.92063298,44.84691167510027,-5833.978825049999,-3259.9815155800006,2.14729281347206,2.29151149098251,1.90511492441469,2.5639384033351,0.0306576243970204,0.0289875423946611,0.0326632896590784,0.228752853388482
38,1053.97714579835,87348173.0465049,27499.60673207,12511.961668,5101.995692576,18181.58185262,10587.207029679998,2927.9666344098996,7309.058414269999,5058.84897412,2.43630433895282,2.36730665105252,2.17138616739828,2.66625212566656,0.0279082258844521,0.0288092037333947,0.0297993540101036,0.195925163031541
39,1081.5162137457,50605838.6772793,16912.39970239,7453.11269388,2174.0290581661,10872.52343835,-3507.1837474599997,235.0892467568001,-315.95412903000033,-1140.2343634399904,2.06822630346168,2.20776049754804,1.99373256225539,2.56786760988641,0.0264005977923973,0.0328355293830663,0.0405116911006912,0.256255209993434
40,1087.09225147175,63801216.6064634,20419.58344985,8593.34705731999,1938.9398114093,11188.47756738,-9812.165962340001,-3455.0974271132,-5549.89380654,-5389.018967070009,2.10455185442738,2.13486940433256,1.57212449031443,2.48526928782776,0.0285108792250493,0.0309874163072064,0.0226044431003636,0.229900757475764
41,1131.35570441148,97304098.1138801,30231.74941219,13982.36602439,5394.0372385225,16738.37137392,9071.026490150001,230.09450637610007,2693.02914359,3861.1793763200003,2.60333806884574,3.32759221364249,2.26876195386506,2.74029602596799,0.0220631375016748,0.029558140495142,0.025142852280631,0.174127233350495
42,1143.56890025042,74495482.8369188,21160.72292204,10121.18664807,5163.9427321464,14045.34223033,-1389.5203575900014,993.1647172249004,2211.2328205100002,544.7605962000089,2.23300412747772,2.40503222083216,1.86099061869786,2.41692754115748,0.0175353076285944,0.0268407482152569,0.0118374984783825,0.145709950468511
43,1131.06718407276,70541517.876563,22550.24327963,9576.42605186999,4170.7780149215,11834.10940982,-8915.841913499997,-2038.1465284506003,-7711.53536131,-2806.390653200009,1.92035619762928,1.74620655810133,1.22572517489363,2.27679855573774,0.0205563610194319,0.0302727984544945,0.0122023173365342,0.187904045511141
44,1165.17641600781,96295916.5676277,31466.08519313,12382.81670507,6208.9245433721,19545.64477113,11029.178409659999,2032.3860589403002,7858.918121569999,4638.94545367001,2.67491170610433,2.40213658429231,2.03796216510383,2.89002654818198,0.0230648701637938,0.0196309162362395,0.0210759520228361,0.209011741086193
45,1188.25889825096,66241262.6368283,20436.90678347,7743.87125139999,4176.5384844318,11686.72664956,9496.07406107,2454.3946795980996,5333.7920447999995,2959.4572668699902,2.26767100071474,2.13878983232544,1.59776919277485,2.44547592232105,0.0211896569448334,0.012360723157991,0.0230783620619356,0.199153888609536
46,1185.34464238164,35696194.724285,10940.8327224,4784.41398453,1722.1438048337,6352.93460476,-5472.16110806,-231.7477718865,-2131.2893299399993,-1434.4294963899902,1.64844082333003,1.73270814090718,1.27502026188149,2.04249913115134,0.0296054281971316,0.0164385682480775,0.0242611704104944,0.215856610048608
47,1193.41674087928,50266083.4305859,16412.99383046,6218.84348091999,1953.8915767202,8484.2239347,4862.22539041,-2551.5484779019007,1228.9456062399995,-81.97552985001039,1.60888916523754,1.41353220309481,1.11119629288255,2.05535571083586,0.028779740429278,0.0118361257590275,0.0045464192268463,0.222188157646805
48,1207.41675241867,47812051.0500593,11550.76844005,6300.81901077,4505.4400546221,7255.27832846,1994.3290642600005,-324.2751462767992,-661.2056150099997,145.1812229900006,1.42972922264353,1.07596694019187,0.886178704752986,2.08779346433443,0.0336372042951544,0.0125573316710538,0.0180098542693904,0.239800052255683
49,1213.98221980364,47031711.8084187,9556.43937579,6155.63778778,4829.7152008989,7916.48394347,-1822.6392949,-733.8462953875005,184.10828915000002,-1108.1651220700005,1.36278485106337,1.41629822448809,1.1238016555078,1.81109572754346,0.0281181382904914,0.0155507819762626,0.0043595220260814,0.187602419657508
50,1219.15210528072,49658392.6861141,11379.07867069,7263.80290985,5563.5614962864,7732.37565432,-7513.470249850001,-538.4767779265003,-8291.84251805,-3083.2214555599994,1.7744599112638,1.37275350791691,1.03762428317804,2.21084417417118,0.0401631468914821,0.0247798371800354,0.0064167476321212,0.285152188020046
51,1192.11205937514,70521263.8321995,18892.54892054,10347.02436541,6102.0382742129,16024.21817237,6579.879593970001,1067.3707700595005,7161.468117779999,4232.85042947002,2.61282434669569,2.67500171299017,2.39481730000948,3.18412102683927,0.0360417678763223,0.0301169331219261,0.0116608727349508,0.299914551733225
52,1186.62819287979,54103789.0347773,12312.66932657,6114.17393593998,5034.6675041534,8862.75005459,3166.3970182900102,3250.1415563328,2958.8806126300005,1934.1403602499895,1.98315531273603,1.75789869517017,1.36551058385924,2.590548757143,0.041926033227636,0.0313532342706991,0.0370764992465299,0.351965078523734
53,1187.94410771279,30757259.8006698,9146.27230827999,4180.03357568999,1784.5259478206,5903.86944196,4644.970907159989,599.9291455012001,2627.0468459,806.8237045699902,1.49044742824373,5.0706855651049,1.06973272501232,2.03699965387769,0.0452644088632628,0.0803163363522208,0.0571833491818903,0.270466760728331
54,1185.92568388343,22298444.9266655,4501.30140112,3373.20987112,1184.5968023194,3276.82259606,-10655.4608104,-2640.1913951576,-4307.29765945,-3561.6307789899797,1.06974254335275,0.96257512476046,0.886803626466513,1.74624489510679,0.0382908179274884,0.0250006354767146,0.0162111901098593,0.238406756123137
55,1191.4385941195,50945142.5339558,15156.76221152,6934.84065010998,3824.788197477,7584.12025551,-979.1849977500005,-1407.5224687238006,-226.7318422799999,-109.23862281000038,2.06752756098568,1.58421472299401,0.725852571704544,2.60924901191001,0.048322158546627,0.0364446355955913,0.0017523743728542,0.27888782510633
56,1213.75340971109,58948563.1306565,16135.94720927,7044.07927291998,5232.3106662008,7810.85209779,8805.1080124,-725.1455143687999,-609.7412615900002,-18.04495647001022,1.98124477492563,1.10825094482088,0.593469777241193,1.8164694189284,0.0541392671724559,0.0313228854021442,0.0048010080878323,0.14410212661599
57,1214.56591824234,49920992.8962165,7330.83919687,7062.12422938999,5957.4561805696,8420.59335938,-8161.92196406,139.85693267400075,-3679.71945907,-1591.9189790500004,1.56619537728994,1.18391874532217,0.619277138961591,1.82983279292628,0.0629690760474801,0.0243971142235573,0.0027665055192335,0.383090404381535
58,1230.82098539449,65202070.7076311,15492.76116093,8654.04320843999,5817.5992478956,12100.31281845,7496.69834023,1356.1068176970994,3211.117039070001,1255.202258540001,2.49952650834417,1.21763623341785,1.13973407565799,1.99887643823442,0.0573860767298254,0.0217051863097772,0.0028971051006518,0.209687673292216
59,1253.9052786159,48659166.8863463,7996.0628207,7398.84094989999,4461.4924301985,8889.19577938,-4152.3765631100005,2825.0029686801,1242.327756579999,787.4751488499996,1.69803723062596,1.24318111840581,0.782430083381671,1.76434175465116,0.0564080728318726,0.026189951460603,0.0019553873022843,0.200751456761885
60,1250.08592574922,50536160.2812981,12148.43938381,6611.36580104999,1636.4894615184,7646.8680228,4401.15443125,121.99507498849994,1337.4374081100004,1007.5256509499904,2.09072247267956,1.2871956273644,0.845631113563388,2.16356916555865,0.0375744591626913,0.0229464761050161,0.0008354430245331,0.208978875391639
61,1252.60068332187,48234956.1201154,7747.28495256,5603.8401501,1514.4943865299,6309.43061469,-163.48355085000003,-2994.7257678809,-693.2757846800005,-1015.7627442999901,2.53316279370595,1.0505989862119,0.744902935784481,1.65321274475432,0.0704449886344062,0.0174750839450549,0.001135925049366,0.197288065081718
62,1254.98632688317,46614547.0215953,7910.76850341,6619.60289439999,4509.2201544108,7002.70639937,-363.4818147300093,363.32659875780064,-1177.0781548899995,-2359.083430489991,2.15602589813845,0.83402446696676,0.476823099649266,1.68631168901652,0.0570369492311226,0.0167193716165729,0.0011499167479921,0.190686954172648
63,1272.44804166301,54533817.2281168,8274.25031814001,8978.68632488998,4145.893555653,8179.78455426,-3531.1346861399907,-2219.9509130317,-4278.303759470001,-1619.903517680019,1.67034701185219,1.16997321773414,0.698898249228434,1.61567381253666,0.0515639064344764,0.0161716148794039,0.0014628957989812,0.177650979960782
64,1297.92132313704,77478774.5016717,11805.38500428,10598.58984257,6365.8444686847,12458.08831373,1410.3620824099999,-5225.7048036506,-1981.78096722,-1156.628770880001,2.27937232766722,1.60674929081309,1.36229738166379,2.21235503822934,0.0383137832434192,0.0220930707676416,0.0022326382395418,0.160856473083714
65,1323.92593558548,81015935.9944182,10395.02292187,11755.21861345,11591.5492723353,14439.86928095,-3545.093495519999,-3971.9087706483006,-1305.6482458299997,-3703.084858009899,2.6249397637737,2.0446176346509,1.96384641884357,2.71263984147036,0.0448376864763406,0.0262984323762784,0.0050464319235476,0.269757085534267
66,1329.86790327387,97367362.9667142,13940.11641739,15458.3034714599,15563.4580429836,15745.51752678,5205.1152492599995,13429.754239421301,7498.511589110001,4934.8552219099,4.19820965526198,4.15749028866238,3.67490108805718,4.32894993433525,0.0529256221662917,0.0320179602012419,0.0174976254253279,0.346775177964028
67,1334.70043882101,49565948.7975024,8735.00116813,10523.44824955,2133.7038035623,8247.00593767,216.00224832999993,151.02228940119994,-979.0815645700004,-325.32931656000073,2.84334896108343,2.53112666850885,2.19872132170814,3.17152136057624,0.0560229575872598,0.0324745835202605,0.0534364607425558,0.365127046802774
68,1334.40842310076,51179115.1909925,8518.9989198,10848.77756611,1982.6815141611,9226.08750224,-13785.388840669999,-17732.542497175098,-11938.12881478,-7554.115676779898,2.3352757272275,2.5073894632402,2.00617681866824,3.05845064169237,0.0441244073280167,0.030372574823295,0.0535101874878635,0.303232197347697
69,1388.33917873354,134112023.310914,22304.38776047,18402.8932428899,19715.2240113362,21164.21631702,5776.682279469998,12919.817433664299,-541.1793378799994,4933.288936629899,4.26099132172937,4.04243424697323,3.73176501461927,4.2836937736573,0.0511096701023669,0.0310012758905079,0.0330262477451547,0.272288198240345
70,1441.30862837807,99274585.4100306,16527.705481,13469.60430626,6795.4065776719,21705.3956549,-510.3437222200009,1110.6042032937003,3213.48090296,-4280.8512857399,5.76770732614636,3.71233111879333,3.55032103280039,4.58995812974964,0.0426100339907371,0.019905091165513,0.0071319682932935,0.219056596016702
71,1468.57145593218,118447840.320951,17038.04920322,17750.4555919999,5684.8023743782,18491.91475194,-14449.684742739999,-3879.639543204401,-18826.20878275,-12101.842729839998,4.37147215811201,3.2190510412897,3.04855645979478,4.08379149051939,0.0402783463802838,0.012085495182877,0.0125470157047587,0.24624813868915
72,1535.04683285923,205923967.247145,31487.73394596,29852.2983218399,9564.4419175826,37318.12353469,-403.0125381299986,2128.1700439548003,7918.86762705,10976.204430669997,6.9616568675745,6.85900610611104,6.54783172589637,7.35046213114771,0.0414907908336306,0.0286661848282354,0.0442891203039853,0.212173720979527
73,1551.27117500194,164297782.140285,31890.74648409,18876.0938911699,7436.2718736278,29399.25590764,18043.498489259997,5088.5488637906,18178.492203410002,8321.674587499901,6.63517523701261,5.92155970713183,5.83777810121266,7.57701230400963,0.039601119785666,0.0324368079543636,0.0089353934880295,0.250638711853457
74,1542.32030436756,75770155.7511114,13847.24799483,10554.41930367,2347.7230098372,11220.76370423,-60.44670393999877,-404.33651997829975,-4100.532108680001,-2319.359013110001,4.21208939224447,2.73585223401634,2.77823125469785,4.23620204754447,0.0220921800208724,0.0219552226040884,0.007897376079329,0.210855477248656
75,1544.5281618935,86657753.2199667,13907.69469877,12873.77831678,2752.0595298155,15321.29581291,-5799.57877874,-6024.52154414,-12337.781363009999,-4696.658155829999,2.97003571473787,2.51073565670621,1.96120513888996,6.80478165303224,0.0313091524945298,0.0237884185541509,0.0067410013386414,0.270820392021986
76,1602.89218067105,153429055.108106,19707.27347751,17570.43647261,8776.5810739555,27659.07717592,-11495.537009259999,-614.7463896961999,-5419.6646795900015,-4784.949098899902,4.10189474012666,3.92584318680471,3.4273104982142,6.79667405056909,0.0300570854802648,0.0215098988863192,0.0068857332782236,0.228932957248686
77,1706.37536246194,198861854.39729,31202.81048677,22355.3855715099,9391.3274636517,33078.74185551,12579.962041219998,1541.5815725412995,10051.04268291,7505.085205759902,6.85192728343582,7.80458758726007,5.69851067448892,7.42126349140647,0.0400483697048468,0.0276846112171883,0.0045798346795508,0.168684269095771
78,1735.40235088309,147482144.106831,18622.84844555,14850.30036575,7849.7458911104,23027.6991726,-5765.976604020001,-9953.9801866192,-4437.1223211,-2698.331501729999,4.75319415023798,4.37239728823216,3.19180449942311,4.82784420360633,0.0384823721874277,0.0223148694880144,0.0022271119033311,0.18276288351642
79,1812.76517111558,187609576.268859,24388.82504957,17548.63186748,17803.7260777296,27464.8214937,3052.564862670002,1832.1539753437992,-5789.204946459999,-1090.3131634600031,6.18075647864872,5.43477913896178,5.50013568329374,6.0805588974526,0.0393360842101613,0.0203152658991242,0.0028547011027155,0.160167079803688
80,1771.55467069647,179935782.392159,21336.2601869,18638.94503094,15971.5721023858,33254.02644016,4886.2024241,9704.088260365,10782.958941730001,4901.962877230102,7.57443022217569,7.78477948287971,7.04899166260487,7.65352904704223,0.037927843816481,0.0229207722383391,0.0054775019849144,0.179800474805908
81,1708.88896498789,119231177.306148,16450.0577628,13736.9821537099,6267.4838420208,22471.06749843,5225.6583142,4606.6014790896,9331.884253589998,6061.041504569919,6.92769061994535,6.9375981199791,6.41828452970344,7.21125201174006,0.0370879142040704,0.0282288393493984,0.0054549349416387,0.199682377198564
82,1781.41046020957,68030598.8178079,11224.3994486,7675.94064913998,1660.8823629312,13139.18324484,-4519.726746550001,-11052.6798512506,-7981.61918534,-4000.7440962700202,5.17451575173089,4.21189371100142,4.08137773641794,4.57595797499725,0.0340003124433822,0.014964575030372,0.0023981526365813,0.193130024559029
83,1733.2939187891,130609751.710485,15744.12619515,11676.68474541,12713.5622141818,21120.80243018,5886.560888290011,6232.9216677121,1890.493617529999,-1387.5940119298994,5.41836095865054,4.86310085747769,4.94682948684499,5.61968417832436,0.0418504255071862,0.0315248369508079,0.0065033460791971,0.212430113483366
84,1724.07959496333,121994923.253428,9857.56530685999,13064.2787573399,6480.6405464697,19230.30881265,-5986.73480144001,-3567.4506270970996,-5656.650325549999,-2361.7187906199997,3.59831275335952,3.67855897620806,2.25004051138637,4.20218391076882,0.0387364772819139,0.0297414251208362,0.002096213740332,0.165586751433115
85,1799.27891103054,155426882.431018,15844.3001083,15425.9975479599,10048.0911735668,24886.9591382,2963.6401268200007,2194.8860904406993,2704.1713972399994,2779.3894600899002,5.23662042480858,4.34418074447926,3.40040653429417,6.38951765369153,0.0489992240045332,0.0274483453679132,0.0022761182865364,0.19085181073601
86,1842.99984490043,129881508.893706,12880.65998148,12646.60808787,7853.2050831261,22182.78774096,-10050.067326510001,-13.542727109499538,-2770.606447760001,-7894.2446990999,4.02695510111893,3.23306120791016,2.17874564455511,10.2291568285301,0.0523699794510005,0.0265992974071343,0.0026258983389796,0.186824615141237
87,1927.7989991237,172254773.819524,22930.72730799,20540.8527869699,7866.7478102356,24953.39418872,1457.4338916800007,2321.6612779099996,8121.735113070001,6054.010671929898,5.34794617732811,4.67940627791951,3.48342509286991,6.07007347763375,0.0447827415666833,0.0216124498890536,0.0022482316364387,0.196588883563885
88,1985.93630202243,150172514.936721,21473.29341631,14486.84211504,5545.0865323256,16831.65907565,4275.62504164,1642.0253471842002,-1755.3143427799987,-4697.520430729901,5.16424197504508,3.00224816789042,2.83060375285642,4.39121042802621,0.0410389957388207,0.0132108253531404,0.0025335840080221,0.173605300440571
89,2037.68869092514,138305403.69122,17197.66837467,19184.3625457699,3903.0611851414,18586.97341843,-39884.4737199201,-7432.298889576301,-21757.3762389,-15293.6135177201,7.0358946746935,6.51141093022449,5.3067904281061,6.10386477205453,0.0482893183844875,0.036321207032152,0.0058815546687238,0.169509323277365
90,2139.72357659919,336757617.632519,57082.1420945901,34477.97606349,11335.3600747177,40344.34965733,35062.462421780096,75.9181771584008,11884.03382136,14605.592152370002,11.0810556132339,12.5877552541808,11.0618129677044,12.4905773471059,0.0636667600639487,0.0488635876821904,0.0434300740746246,0.194229154890237
