Time,price,volume
2020-10-02 00:00:00 UTC,10533.6096818841,311627094.285779
2020-10-03 00:00:00 UTC,10556.9812244621,94220197.4670266
2020-10-04 00:00:00 UTC,10611.7049449878,109106599.611918
2020-10-05 00:00:00 UTC,10710.5617366995,184767338.557176
2020-10-06 00:00:00 UTC,10703.0610669069,242998923.430655
2020-10-07 00:00:00 UTC,10623.8270768758,208284025.822463
2020-10-08 00:00:00 UTC,10740.0005271571,323083959.9407
2020-10-09 00:00:00 UTC,10989.2486100197,280783491.300336
2020-10-10 00:00:00 UTC,11338.2746933527,275437709.694052
2020-10-11 00:00:00 UTC,11365.1225785943,159152724.01995
2020-10-12 00:00:00 UTC,11450.5857290093,385339583.619722
2020-10-13 00:00:00 UTC,11452.7765242718,284347116.574628
2020-10-14 00:00:00 UTC,11409.977742852,230144344.326279
2020-10-15 00:00:00 UTC,11418.0669821082,281179734.097318
2020-10-16 00:00:00 UTC,11368.0312294943,277454932.338452
2020-10-17 00:00:00 UTC,11347.5628923366,109323807.588927
2020-10-18 00:00:00 UTC,11436.0975517894,105878056.7263
2020-10-19 00:00:00 UTC,11584.160393765,321808273.419524
2020-10-20 00:00:00 UTC,11848.7349688499,414546300.712387
2020-10-21 00:00:00 UTC,12465.8498015545,1094742161.4359
2020-10-22 00:00:00 UTC,12932.8239524891,598033230.786662
2020-10-23 00:00:00 UTC,12933.2933485958,348493394.627163
2020-10-24 00:00:00 UTC,13028.558556901,225978240.605102
2020-10-25 00:00:00 UTC,13053.1944887763,306345082.946569
2020-10-26 00:00:00 UTC,13065.3902292785,404596655.475701
2020-10-27 00:00:00 UTC,13367.9602353029,694828293.256863
2020-10-28 00:00:00 UTC,13441.6518383264,712122731.052235
2020-10-29 00:00:00 UTC,13328.626761764,510535401.347816
2020-10-30 00:00:00 UTC,13433.0137232383,553034060.015917
2020-10-31 00:00:00 UTC,13742.2592910437,502181464.311505
2020-11-01 00:00:00 UTC,13767.1579406247,233820228.566871
2020-11-02 00:00:00 UTC,13592.8911895113,477149960.594248
2020-11-03 00:00:00 UTC,13609.2126480019,468267802.46919
2020-11-04 00:00:00 UTC,13896.6193624583,694922551.154738
2020-11-05 00:00:00 UTC,14732.2451111482,1283778124.33084
2020-11-06 00:00:00 UTC,15576.1150289485,1020380220.87798
2020-11-07 00:00:00 UTC,15335.2060273262,920760114.937825
2020-11-08 00:00:00 UTC,15202.6593144964,475806213.724184
2020-11-09 00:00:00 UTC,15378.963893067,887234227.12634
2020-11-10 00:00:00 UTC,15323.5946658162,517149150.799677
2020-11-11 00:00:00 UTC,15595.9047458148,655501566.533742
2020-11-12 00:00:00 UTC,15930.3754688407,1011906251.51603
2020-11-13 00:00:00 UTC,16288.1025959245,650475928.554187
2020-11-14 00:00:00 UTC,16024.8814904331,423203995.611027
2020-11-15 00:00:00 UTC,15995.8004133447,270582917.7463
2020-11-16 00:00:00 UTC,16371.360887964,653699407.161351
2020-11-17 00:00:00 UTC,17082.04234742,1080702448.52377
2020-11-18 00:00:00 UTC,17873.3625383551,1534801196.18985
2020-11-19 00:00:00 UTC,17840.6658265132,785547362.149344
2020-11-20 00:00:00 UTC,18339.1873328425,861960705.957126
2020-11-21 00:00:00 UTC,18706.0745406863,656940137.017154
2020-11-22 00:00:00 UTC,18418.3326657384,752967450.289148
2020-11-23 00:00:00 UTC,18443.1928739985,864030737.198904
2020-11-24 00:00:00 UTC,18859.7208539028,1328950535.95986
2020-11-25 00:00:00 UTC,19049.245380243,1032836701.29687
2020-11-26 00:00:00 UTC,17378.2203781409,2276290018.32487
2020-11-27 00:00:00 UTC,16995.3117304382,930199449.584099
2020-11-28 00:00:00 UTC,17319.1682968314,560123445.821057
2020-11-29 00:00:00 UTC,17995.1499581227,447586432.567868
2020-11-30 00:00:00 UTC,18915.1632743551,1388461415.91502
2020-12-01 00:00:00 UTC,19253.9549616114,1553720941.82792
2020-12-02 00:00:00 UTC,18956.376120952,759071427.609486
2020-12-03 00:00:00 UTC,19291.036178029,680585546.910542
2020-12-04 00:00:00 UTC,19115.7256574621,781643206.520633
2020-12-05 00:00:00 UTC,18996.799226928,317860829.059773
2020-12-06 00:00:00 UTC,19149.1880018125,359347760.876284
2020-12-07 00:00:00 UTC,19203.0866366054,424540277.46059
2020-12-08 00:00:00 UTC,18936.2984767714,766095474.953349
2020-12-09 00:00:00 UTC,18263.933462254,942242565.471432
2020-12-10 00:00:00 UTC,18304.991797127,626321007.640232
2020-12-11 00:00:00 UTC,17939.0539216688,730606206.873586
2020-12-12 00:00:00 UTC,18472.532109151,429417475.756989
2020-12-13 00:00:00 UTC,19119.5867940478,523962279.773705
2020-12-14 00:00:00 UTC,19164.614686603,416652962.061705
2020-12-15 00:00:00 UTC,19352.0313661361,744009407.967468
2020-12-16 00:00:00 UTC,20083.1458989264,1799484268.72332
2020-12-17 00:00:00 UTC,22605.8008043266,3037842531.4404
2020-12-18 00:00:00 UTC,22877.1523402765,1237339916.50226
2020-12-19 00:00:00 UTC,23355.8001485056,1088530521.43134
2020-12-20 00:00:00 UTC,23592.2050820246,916850847.981733
2020-12-21 00:00:00 UTC,23247.5334425152,1597507994.25761
2020-12-22 00:00:00 UTC,23097.5196747184,1052113266.52826
2020-12-23 00:00:00 UTC,23529.4677790942,1444320978.24387
2020-12-24 00:00:00 UTC,23220.3956460203,863910275.530714
2020-12-25 00:00:00 UTC,24018.302839247,1104664542.61854
2020-12-26 00:00:00 UTC,25266.9855430911,1491143975.75783
2020-12-27 00:00:00 UTC,27020.8179654576,2284128817.32041
2020-12-28 00:00:00 UTC,26956.7385728651,1322310994.75757
2020-12-29 00:00:00 UTC,26668.2062161431,1365145464.92754
2020-12-30 00:00:00 UTC,28139.7045168374,1862173628.54255
2020-12-31 00:00:00 UTC,28847.2745169386,1768590450.63838
2021-01-01 00:00:00 UTC,29266.2070443966,1423661129.55105
2021-01-02 00:00:00 UTC,30749.7679505,3522418843.76423
2021-01-03 00:00:00 UTC,33453.4631086882,2915101950.6383
2021-01-04 00:00:00 UTC,31823.5057391197,3544419975.99983
2021-01-05 00:00:00 UTC,32243.8561683001,2878647321.31746
2021-01-06 00:00:00 UTC,34866.7494417058,3677586993.86459
2021-01-07 00:00:00 UTC,38010.3058002658,4843358018.65974
2021-01-08 00:00:00 UTC,39773.5081843605,4617635328.67127
2021-01-09 00:00:00 UTC,40373.9151077728,2195700865.34862
2021-01-10 00:00:00 UTC,39677.8667013258,3851638499.53688
2021-01-11 00:00:00 UTC,34223.8193502496,8177275284.54132
2021-01-12 00:00:00 UTC,34824.0074808937,4497942717.46993
2021-01-13 00:00:00 UTC,34681.3881212233,3241348614.81743
2021-01-14 00:00:00 UTC,38323.9232102838,2834448992.03883
