Time,bit-x,bitfinex,bitflyer,bithumb,bitstamp,coinbase,gemini,kraken,okcoin,others
2018-01-03 00:00:00 UTC,5523.9771,38326.2949961197,9856.09892335993,16832.7943233499,16434.70230237,21942.8591168698,8551.33900804399,7760.17834553,,19267.977520157772
2018-01-04 00:00:00 UTC,5266.2365,46153.2507508197,13706.5456579399,15834.88829951,20409.02196913,23937.7953005798,12450.507253452,9488.12826805,,23386.496059032652
2018-01-05 00:00:00 UTC,5258.028,53869.2599240102,22137.5085685498,37225.4144893701,22358.32342196,27768.9498604597,11519.6414116933,10734.5179618,,30322.801915781005
2018-01-06 00:00:00 UTC,5471.4117,29456.9557352199,8004.22516288991,22955.3780316599,11544.4952797,16765.4172805898,5294.4618845082,6319.28383125,,18131.87869822504
2018-01-07 00:00:00 UTC,5494.4867,30158.9587327299,5712.73273005996,8816.54830294998,10818.63274267,14914.4018608599,5625.0666015701,6232.0216783,,15061.88082852446
2018-01-08 00:00:00 UTC,4498.4919,64362.4479010307,12223.7919131499,10811.26589249,21556.19172061,28701.41344637,12623.8722274805,10844.71496685,,23971.892482624364
2018-01-09 00:00:00 UTC,5168.2616,43185.8694217998,12555.6069396799,12085.19978689,17565.97422227,19073.0417129298,7721.180650499,8928.82019407,,20021.29634950361
2018-01-10 00:00:00 UTC,5179.5625,56960.4976838801,14939.4062459998,12978.30635554,23757.80309976,28078.6317050797,9009.0986692575,11665.17831107,,24978.19562920295
2018-01-11 00:00:00 UTC,5260.3794,70493.5962973109,15925.3722870397,14457.2529363099,25808.56846316,34426.2150068403,10854.3878294542,3814.74893336,,28463.998654391966
2018-01-12 00:00:00 UTC,5205.0013,37332.86644989,15881.4909074896,12371.10565035,17039.50940839,17957.1045954699,8668.83848146949,0.009,,19920.804277720996
2018-01-13 00:00:00 UTC,5617.7883,28741.0762440399,8915.34357979989,11103.0621244,9222.1586722,12658.96572744,4901.7596448535,3619.39164565,,15097.498599426232
2018-01-14 00:00:00 UTC,4886.6689,35148.2249373598,8501.2378906899,9700.17788695999,9879.75549558001,13121.79943686,3985.3065267488,8363.57552053,,14634.60469279415
2018-01-15 00:00:00 UTC,5288.2781,33274.8485349898,7092.20528818993,11538.39507795,12541.89712315,13452.33559273,4552.7351465681,10159.04012131,,17432.75575011748
2018-01-16 00:00:00 UTC,5132.3006,130731.392968634,33765.0043092299,26001.5908232299,50287.9397559,76864.3522805708,20640.7144246572,32125.1552708299,,43929.74774764475
2018-01-17 00:00:00 UTC,5403.4208,131328.559995574,49670.2102987811,24346.09336118,53314.6188601602,81543.3259201105,24459.645615096,35615.3891491799,,47692.89273318142
2018-01-18 00:00:00 UTC,5525.0576,84354.4632487408,34667.5875540996,19748.7102212,28962.30750454,37898.0921580698,16661.98776784,24175.42741604,,31085.885262380067
2018-01-19 00:00:00 UTC,5367.6102,48161.17971549,22258.9942489994,13763.70643511,16684.36727652,19202.2037223999,9545.8550685753,15420.98611879,,23539.66286960978
2018-01-20 00:00:00 UTC,5512.4129,45998.1676803999,21276.6081911595,27763.5674318901,12605.56655838,22267.8890375199,6862.8170814089,14803.35715251,,21858.03612069479
2018-01-21 00:00:00 UTC,4421.9736,52780.3147486501,17779.9220960994,14893.47838871,14198.3244264,20060.9505378199,5939.2164516424,16974.43319633,,21476.757596287352
2018-01-22 00:00:00 UTC,5224.6185,65416.3715860904,26689.3543457595,15695.64257488,22878.65498672,30013.8798347597,11158.6971679974,20242.2609617899,,25591.85700624644
2018-01-23 00:00:00 UTC,5420.4551,62785.2279873699,21465.4262933996,16783.31574577,21749.04661009,26440.0454417098,10779.6950750253,19004.91552052,,26318.181459018615
2018-01-24 00:00:00 UTC,5481.6833,43612.5164627898,19078.1087099996,14447.94557088,14620.6905631,17916.0660959696,8410.1638762136,14663.98650814,,21207.447819841775
2018-01-25 00:00:00 UTC,5259.4031,34150.6318955498,14183.5780732298,10821.15662202,12914.84827579,16306.5781852598,6974.3943627613,13596.11984914,,18359.176638091143
2018-01-26 00:00:00 UTC,5234.2015,56288.7562468005,18407.0453346597,16034.54095722,20523.90890568,23301.1057138498,9023.4752263568,23160.2059185,,21290.866032760725
2018-01-27 00:00:00 UTC,5496.6012,33723.25044218,14769.7408348897,9758.21303648,12407.32805619,14540.5073701999,4717.8156138724,16767.84309995,,14459.650655542573
2018-01-28 00:00:00 UTC,5151.8272,28892.9219420499,10443.2869031598,10778.38588393,12415.22114073,15654.7139022197,4203.830354003,16524.36457612,,15143.092733488553
2018-01-29 00:00:00 UTC,4761.7217,25007.1652872099,13045.3098345398,7945.77419531999,13062.52829217,13429.9187303598,5693.4248793497,13446.14695186,,16960.022132330112
2018-01-30 00:00:00 UTC,4469.3399,59523.6444749611,18154.4520048996,9337.79785890999,26561.02538195,32960.6317195302,11594.0843678603,31822.3081326099,,24613.18139137913
2018-01-31 00:00:00 UTC,5230.4034,42735.66261406,19027.8140809097,9712.47532782998,16633.02279627,23175.0929838498,9378.9894165896,26433.07392002,,21457.14818287845
2018-02-01 00:00:00 UTC,4890.6324,77759.0185460707,28420.0601445996,12555.63908967,36610.40507383,47101.4502389017,15691.4128462155,38740.4519295999,,32953.37931122207
2018-02-02 00:00:00 UTC,5611.6156,122360.670041922,48563.5909361904,23698.3228375799,57632.08403737,66803.3890298311,21886.6619286151,56578.3830758101,,44868.303691880996
2018-02-03 00:00:00 UTC,5200.8287,51405.0742168198,30042.9288701295,11655.42160812,20159.23009799,28150.1056162995,7572.0033270306,21968.58002554,,19909.52581848039
2018-02-04 00:00:00 UTC,5308.6364,70031.010926621,28426.4683916296,11850.61714987,23247.84353499,29105.4706242899,8182.520314734,27711.6225345899,,21460.83656580722
2018-02-05 00:00:00 UTC,5982.7872,130074.181010554,41335.2968640796,15337.35683284,58936.5255894901,71953.717301272,22800.0192058132,57549.9393937499,,40492.21767979123
2018-02-06 00:00:00 UTC,5975.7523,190973.724272956,63199.9264973914,24473.23263966,88883.7326564603,104747.236373483,29967.2496311748,80723.5982238898,,56515.93870634469
2018-02-07 00:00:00 UTC,5401.2562,105900.663136531,43105.8091972097,16244.88548521,41855.1745592999,61316.56372489,15858.9985362761,43100.1670661999,,34455.331169956975
2018-02-08 00:00:00 UTC,5547.0052,76669.47012434,35990.8734665994,15430.8096288,27355.06057755,36788.3266098497,12142.3683175925,28344.01765564,,26937.27752693196
2018-02-09 00:00:00 UTC,5442.3961,62045.9926314799,27251.9873099494,14550.22510913,23047.37266866,32429.39618132,9438.41500146759,25659.3914969,,25360.05161654516
2018-02-10 00:00:00 UTC,5123.9057,67904.2095521398,28914.8961908993,16762.19752664,18581.38945663,29583.0875345298,6025.715099423,25732.69574945,,23796.05178109349
2018-02-11 00:00:00 UTC,4733.1067,52226.5757213397,27391.6726551194,13236.6758144,14883.04486163,20218.7037061599,5310.4836251834,18335.09608009,,17854.612153760067
2018-02-12 00:00:00 UTC,5370.2331,51206.65907009,23455.3245819197,11787.35395517,18654.3851902,23059.4125981399,5481.2006888705,19269.0576243,,19761.14579106936
2018-02-13 00:00:00 UTC,5259.5024,39510.9762589697,23489.5016400397,9636.95817452999,14501.30967317,16879.5610282199,4955.99431836201,16285.4004117,,16747.67972678763
2018-02-14 00:00:00 UTC,4872.9515,50192.3672918402,23349.70768773,12319.8915468,21441.85144423,29127.9982970199,8793.4756673837,20586.96357366,,21680.031157252793
2018-02-15 00:00:00 UTC,5329.4261,66939.7582604404,30624.0304193994,17220.1858102,26059.97920034,37353.87615153,9021.3083417131,26358.9407137499,,24920.558708504985
2018-02-16 00:00:00 UTC,5536.5109,31483.6757342398,22990.5758583097,11879.04973191,14308.34611233,20985.6443636799,5442.0515522403,18196.4070711,,17411.406280205872
2018-02-17 00:00:00 UTC,4829.0563,52676.4431190698,25645.9397818293,22599.89924361,17561.14635824,24538.85631261,4389.1445899076,18257.34634249,,20698.511280185925
2018-02-18 00:00:00 UTC,4136.768,69821.7741719697,35718.3784954296,31020.51440807,20737.68325662,31525.0792314598,6915.5244040141,22097.67860469,,19592.99319476114
2018-02-19 00:00:00 UTC,3197.4069,50701.3895678897,20410.8327887396,16449.15130672,14834.071109,21241.7431964098,3757.8649213465,15707.50210762,,16304.160964883258
2018-02-20 00:00:00 UTC,4839.473,45248.3927644705,23845.6176618895,28875.45279511,20001.02890275,34259.1158362701,6647.0462712755,23354.0649966099,,23673.538017060004
2018-02-21 00:00:00 UTC,4584.2913,76398.7125624606,27643.4102322294,34286.37392489,25570.9375372,36367.7981351499,11460.79926453,31845.22703045,,27935.688983358967
2018-02-22 00:00:00 UTC,5377.3398,70902.8135227103,25583.6606668893,28496.8551857199,24775.7094691,30854.5623000297,10791.5008306519,33357.0756601899,,25312.071639588645
2018-02-23 00:00:00 UTC,5268.1952,57868.06606946,23856.3264794396,24968.7351202899,18942.00203916,24813.6471920898,6478.1085919734,24677.98802645,,22667.97633786094
2018-02-24 00:00:00 UTC,5315.8719,53818.1809191298,21834.6560384097,19258.35562935,16580.66096881,22689.6157706499,5389.6102341737,22958.9904318,,17821.871342279068
2018-02-25 00:00:00 UTC,3602.1192,30189.3609159598,21248.3004795799,15172.16297971,12302.94406786,13842.2679888599,3385.3244877993,15257.46417563,,14588.224799937889
2018-02-26 00:00:00 UTC,5293.6396,44216.4950148603,24011.3775306999,21553.00738368,19171.99774313,22818.1634490199,5555.7872418211,22885.31275847,,20246.93916719993
2018-02-27 00:00:00 UTC,5144.4299,38916.5923665098,20971.9930695297,19418.22086567,13757.22758553,21722.7581502398,5542.1871035563,16875.6781314,,16911.754286743628
2018-02-28 00:00:00 UTC,5289.3645,42615.1491762798,21427.7211959195,17764.90566104,13279.84412192,22888.5874049698,6014.8649246632,18125.20909123,,16561.42695635744
2018-03-01 00:00:00 UTC,4626.4199,32820.2167010098,16116.2389126498,12609.8037513,12294.60510562,18014.9506884098,5126.6217487861,16284.4755627,,16133.853725605599
2018-03-02 00:00:00 UTC,4729.1892,28358.1216585698,15566.9182076897,19484.32138706,10941.98298678,16230.4301052499,4002.50628682,13671.07209942,,15410.718289367689
2018-03-03 00:00:00 UTC,3455.0008,29834.2771271098,14935.8513323497,14958.55559137,9239.04811334999,15775.0648580399,1842.5139256934,11192.62448484,,13475.573642530611
2018-03-04 00:00:00 UTC,5165.355,27472.0466716798,13271.1676501998,16135.85891373,8134.26955875,10451.87713204,1875.6343240268,10339.14078904,,11823.15636779249
2018-03-05 00:00:00 UTC,5809.9601,27267.7383549699,13405.4436043198,13391.07756964,11618.21192841,12814.46852117,2941.6916945745,12653.09551871,,13106.558064104991
2018-03-06 00:00:00 UTC,6811.2566,54104.3926948899,29145.9740503194,15654.12169462,27448.3759521601,33442.0298062497,7917.94279611311,34316.46154835,,30542.51511226558
2018-03-07 00:00:00 UTC,9263.9892,90146.2593905212,35572.2166017094,23865.50224542,41305.8964165801,48057.9854693907,17465.8662781786,42313.4720882999,,37853.988703857445
2018-03-08 00:00:00 UTC,10591.8696,96705.3486087115,37091.0318352992,20212.46972263,38515.62151327,41245.23974167,12443.4018092743,37879.9015978199,,33969.293593909664
2018-03-09 00:00:00 UTC,6704.9935,110840.999243262,35713.1868455192,28347.73141793,40879.1022723699,53395.4854286298,13024.6383113412,44391.8563993499,,34878.79458475469
2018-03-10 00:00:00 UTC,5797.2058,51628.1250335994,18474.8497183496,15568.61520325,15003.61526922,20602.6842310198,4587.69258330001,22551.9690589599,,15996.459072391917
2018-03-11 00:00:00 UTC,6103.2059,70396.8988649402,25038.5750848395,18544.22058097,19345.05882386,24327.3821145097,4584.3205915346,28986.88226948,,17797.754303160287
2018-03-12 00:00:00 UTC,5723.5296,67094.8824294206,25535.1052806496,20212.24012441,22404.90686976,24655.8643399498,7419.2087959829,28179.9760630399,,19673.925835413793
2018-03-13 00:00:00 UTC,4377.3761,61452.9762204098,23761.2201132695,18894.5156869,18670.20017214,19970.1944228298,6454.146876402,22787.23572015,,16820.422426817404
2018-03-14 00:00:00 UTC,5004.4494,25556.8828061501,24566.2467040796,22058.06514392,25602.09486828,32648.0201422998,9275.9742727412,34548.5143908599,,22896.95466539634
2018-03-15 00:00:00 UTC,5310.047,81652.0077911002,30729.2751231896,25102.66940034,23486.92965882,32706.8430367199,10305.042034049,35939.2719577299,,25848.634341338962
2018-03-16 00:00:00 UTC,4288.2346,54949.6705410298,23750.5454178096,15850.99109685,19774.8462717,19573.5225402499,6591.6840648134,25165.57353582,,16785.97409592106
2018-03-17 00:00:00 UTC,3634.0317,48918.4471381594,18237.7958416197,11291.09091883,14780.50480395,16393.4413637099,4360.7798036269,22209.27292985,,14943.293008248964
2018-03-18 00:00:00 UTC,4510.3107,88223.7951028713,29557.0302311199,20319.0583308199,24223.03305964,34772.56375879,9683.5388861303,34665.5555261399,,22589.19208656577
2018-03-19 00:00:00 UTC,4562.5149,72095.4120707213,28086.0308804098,24364.31083873,23653.76453372,30404.1369596599,8474.7058967111,29885.78208722,,26125.598678850667
2018-03-20 00:00:00 UTC,3875.5077,44651.7523144597,23144.9709482197,21203.75624193,16371.71193288,24519.63116552,7438.5848210523,25011.4181606299,,19391.74630560904
2018-03-21 00:00:00 UTC,3855.0803,42861.1976993404,20120.2184637198,17171.99047619,14388.70323718,18589.6109680699,6594.02574813369,20794.98326402,,18357.119129369017
2018-03-22 00:00:00 UTC,4056.6468,53574.6133126301,20934.7606451998,12928.30632739,14858.72748651,17401.8801032499,6485.987832362,19139.58150476,,16687.36894807861
2018-03-23 00:00:00 UTC,4464.9398,44931.2450896597,24558.2156857397,13391.49335574,15904.90765405,17393.5581510399,6207.7513617265,19434.01412355,,16364.397298221784
2018-03-24 00:00:00 UTC,4086.0243,44193.74054593,18820.1182726698,10928.36464593,11185.14578197,13858.8116300399,3002.7976841927,12304.66971291,,14148.01585429368
2018-03-25 00:00:00 UTC,4442.0111,30004.5338197298,16581.0217093698,8168.13811296999,10330.94669724,10486.15647019,3802.8714040104,11219.80412511,,13911.644744307287
2018-03-26 00:00:00 UTC,3392.2984,55379.1937394004,19627.3720568197,12335.94958142,20676.7556060899,22929.5546276199,6902.2138509058,19883.0280342599,,21218.586535139548
2018-03-27 00:00:00 UTC,4303.1828,49936.9610281397,21076.3695107898,12253.14818398,14631.16766922,17720.9096363099,6505.4166164314,19211.15857019,,18232.059711267404
2018-03-28 00:00:00 UTC,4501.6091,34475.6383346199,14772.8347915699,8126.30272003999,9741.33535051999,12898.60896348,5099.3539092562,13305.48451285,,13464.692475960182
2018-03-29 00:00:00 UTC,4131.5002,76571.9921628414,25070.2961353197,16383.0500645999,28169.9218068999,33625.6470832801,12113.0483937949,38008.95627256,,23897.638049069166
2018-03-30 00:00:00 UTC,4229.661,107213.906958702,30788.4619173,21569.7989348,34595.1828816499,34870.4269143099,11373.3859594792,40345.9020949,,25374.802667829732
2018-03-31 00:00:00 UTC,4582.5078,67438.9437196502,19086.3121452097,13024.25768299,14119.94859558,17694.2790039599,4842.8535657033,17897.23510714,,16850.85412202584
2018-04-01 00:00:00 UTC,3875.7202,54609.6562458903,20249.3355044998,12822.54830704,20747.7207890799,19328.6956799899,5962.8206397129,24420.74771411,,17885.78778118486
2018-04-02 00:00:00 UTC,4701.9445,44827.9385779999,17836.5625176498,11304.79276479,15168.99874828,16307.3428759699,5330.825698113,17506.1866103,,16728.8408195837
2018-04-03 00:00:00 UTC,4311.9005,48532.8855713901,23484.6087298198,15272.44562422,19090.99375363,22576.8409329899,7164.616177857,19389.09962168,,20620.94009792873
2018-04-04 00:00:00 UTC,3641.4146,51424.9039687202,20475.0575902198,14345.03933975,18674.01537054,18515.9454404299,6865.4728587293,22991.64077623,,20191.228142166183
2018-04-05 00:00:00 UTC,3994.9658,45662.8875502898,20144.9414829298,18254.27134523,14467.67392245,17097.4136281598,7331.1075891693,21231.58724235,,19440.496741132025
2018-04-06 00:00:00 UTC,4858.129,41491.0695114202,16369.9681979899,9167.84414984999,9757.53472987997,12522.6650271799,5937.8453766821,14832.02203238,,14600.413932248179
2018-04-07 00:00:00 UTC,4250.2426,39139.9608088802,12739.6104533199,9670.85258833999,8827.41807773,11998.8457391799,2337.58508447,12576.72959384,,12810.125512039665
2018-04-08 00:00:00 UTC,4343.0542,29207.5875038899,10219.0976931899,6978.22711452999,4992.84915599,7392.07519302998,2494.6487469467,8098.60986986,,11260.687672303975
2018-04-09 00:00:00 UTC,4437.1867,74778.4148187508,17958.1288677499,12708.55929028,12352.8905268,16475.5671500099,4793.4353425532,18966.154135,,15367.722713525562
2018-04-10 00:00:00 UTC,4460.1824,25526.6476149399,10995.6946732099,7862.85124245999,7507.25999052999,9054.55781432998,2802.3157637904,9940.85785598999,,12954.027032504911
2018-04-11 00:00:00 UTC,3970.8238,29306.0856009601,6876.90219033996,9743.69085243,7044.10339779,9404.87180027998,2866.25239382489,8413.47441572,,13099.546459466172
2018-04-12 00:00:00 UTC,3950.9542,92947.9069697388,27043.3192479411,26321.23499058,23502.2740389701,37017.7743775711,9957.8290319983,29246.66668658,,28275.7200208101
2018-04-13 00:00:00 UTC,3784.8043,59479.1986444299,29606.1470331597,18777.31692876,22589.39572955,26137.9839526698,7670.4515187125,22798.54450134,,20883.100232633074
2018-04-14 00:00:00 UTC,3472.4853,26355.8525920199,16454.0734808098,10365.22365745,9926.66977543001,10761.5793108799,2126.8860856377,10025.09087446,,10917.30322067378
2018-04-15 00:00:00 UTC,4045.9357,30265.5509546706,15173.52527497,9748.71215173999,8930.36661062999,12026.1931749699,2302.761468929,9598.71843674998,,12959.70061322074
2018-04-16 00:00:00 UTC,4207.9378,35819.22727055,20518.6141981098,10497.03198199,12709.53991735,15910.8519137199,4734.7368729284,12975.80469834,,17053.75676024082
2018-04-17 00:00:00 UTC,4154.6809,27521.2927607298,14954.9591003498,9646.49154542,11443.81915388,12682.8241966399,3079.0428051829,11442.68058065,,14579.030144062972
2018-04-18 00:00:00 UTC,4136.1024,28683.0946806498,12987.7584450298,10470.97262165,10759.11156429,12711.9615832099,3125.924463191,11061.29689716,,14534.952495599427
2018-04-19 00:00:00 UTC,4647.1931,29097.5944095998,12959.6510036899,14997.53289947,10874.9023407,13921.5573599999,2787.5852210728,9530.80835240998,,14302.895827514778
2018-04-20 00:00:00 UTC,4567.9044,50524.5069784905,18945.5674651199,16665.38218819,19013.59752872,19842.7338642001,5015.6179934053,17400.90994006,,17979.4200562281
2018-04-21 00:00:00 UTC,4868.7138,38238.4387324098,20120.9010356297,13378.4337786,18078.04898958,14603.3484229099,3399.0145029592,11286.86274942,,14997.561353427422
2018-04-22 00:00:00 UTC,4114.7635,30541.4987060398,14138.5619313698,8981.20378095999,11019.58074196,9512.33124777994,1495.8642272899,9693.73125092999,,12507.7085278907
2018-04-23 00:00:00 UTC,3729.5935,23239.0819676698,13075.4175435698,9320.91814448,11671.3272829,9852.29268392998,2063.5056668269,9012.11818733999,,12960.879384127587
2018-04-24 00:00:00 UTC,3585.2036,59344.2759430504,25214.4212223095,15770.42214825,23568.89655238,24915.2411231299,5164.9009939389,19736.28636691,,20270.485443325186
2018-04-25 00:00:00 UTC,4709.0785,72949.8896360805,36875.1280206295,19389.89172629,39246.47020531,38215.7484390601,7596.4411149486,26796.02923537,,25253.661476208505
2018-04-26 00:00:00 UTC,4924.3488,42478.5790496898,25382.2311877595,15109.54654237,22601.44441314,18492.5179440299,4477.7293376734,16507.6908472,,18427.5136335485
2018-04-27 00:00:00 UTC,4669.8624,30038.8776603598,17237.2714497797,10051.65083109,12984.03303258,14472.34480923,3278.1326065642,12534.58231407,,15928.387943860113
2018-04-28 00:00:00 UTC,3989.7986,43921.4821525901,18321.4236264698,8546.95989391999,16881.72759533,10202.23984861,2547.116076441,10776.33443417,,12978.94942937193
2018-04-29 00:00:00 UTC,4133.4296,27138.7714260998,15861.8887702098,10298.8547028,11959.52609265,9128.27181124998,2040.4390865241,8243.50569860999,,14472.627132569509
2018-04-30 00:00:00 UTC,4742.1602,23036.52061425,11018.8593637399,10624.34876445,9300.3885761,10477.00270655,2588.4219040719,8391.45052445,,14616.38420932693
2018-05-01 00:00:00 UTC,4209.7969,24990.5476804999,15156.1552063498,9294.45881106998,13825.15791667,13118.77258955,3399.7699269203,11873.18363348,,13430.46852326381
2018-05-02 00:00:00 UTC,4749.9849,19817.1429003,10634.8938315099,7004.33497419999,11533.12710176,10460.83101678,2483.2797880525,8698.07875719,,11570.284653895375
2018-05-03 00:00:00 UTC,4696.9607,35926.8966425298,16201.6867654498,13411.20195103,13958.99735818,17691.0464699599,4921.7714735938,13644.65209042,,19584.6913264246
2018-05-04 00:00:00 UTC,4015.5583,24135.8080139899,10905.3089907699,8773.3133594,8829.99187287,13033.83697437,3898.63089711591,8620.04659967999,,18835.221198791958
2018-05-05 00:00:00 UTC,4283.1784,29226.3625406799,10951.5111324999,7093.61293948999,8811.24733101,10968.5575989,2078.3448415208,9246.25154994,,16741.00725289479
2018-05-06 00:00:00 UTC,3208.2731,26302.8002220799,14902.9975577698,7583.88469737,9265.95153197,9033.18321368998,1610.5802974637,7773.28741177,,14014.486692608752
2018-05-07 00:00:00 UTC,3271.4239,22573.8241032399,17030.5032090897,8428.12539753,15297.3655494,11909.39469178,3300.8290044464,9568.49358521,,14939.378326607386
2018-05-08 00:00:00 UTC,4336.3459,25851.4208146398,14698.1306111798,6550.13398799,12577.51102016,11164.55583582,2510.2753831103,8151.46437173999,,18294.258604667782
2018-05-09 00:00:00 UTC,4330.9874,22775.1736386398,12391.5231162799,7175.88901653999,12522.28221883,10167.83078688,3506.011566084,8848.51758271,,15848.79592973904
2018-05-10 00:00:00 UTC,4074.907,23655.0353681099,12636.2329132598,6882.14230645999,12870.91824358,9016.80477059998,3004.0717726361,7375.02289422999,,16832.951806264624
2018-05-11 00:00:00 UTC,3803.0103,54491.3720626205,17014.8044877696,13039.08705958,22973.54147947,20695.6128830899,5238.36905139737,15709.66386129,,26491.479821836605
2018-05-12 00:00:00 UTC,4601.2331,36656.1128542897,17175.0977396898,9728.77050531999,17220.30306465,13305.0040612,2954.1295794882,11329.21597634,,17528.503734474827
2018-05-13 00:00:00 UTC,4986.3787,22901.0279039799,12931.5055200599,6334.06629999999,10956.55859696,7846.11787722999,1369.240884748,7841.01565895,,14236.880059060177
2018-05-14 00:00:00 UTC,4425.3157,37154.66777466,19322.3717273197,10162.65738276,21295.41276697,17232.6651653099,4787.2093624738,13768.61598133,,18505.076952155272
2018-05-15 00:00:00 UTC,4112.5981,26208.3028246899,15581.3179594098,8633.14923243,13952.81260985,12681.7802061499,5301.3045209329,8879.93987430999,,23855.13361726682
2018-05-16 00:00:00 UTC,3849.2788,32761.8173889899,17370.4028195298,8853.88896143998,14987.5555556,13011.2692371999,7379.9541932778,13034.19970643,,22430.293544329972
2018-05-17 00:00:00 UTC,4714.0009,25198.75333045,13191.3197051199,6821.86781147999,9585.89732562,9769.98219209998,4268.1057425961,9642.04538380999,,21095.913977931872
2018-05-18 00:00:00 UTC,4792.0294,23441.8635975401,11796.9431215999,6496.51133016,8422.61310961,9453.09871009997,3888.79755246899,9437.11198459999,,17122.21931819852
2018-05-19 00:00:00 UTC,4656.8768,14145.51584136,8887.22698599994,3927.2228682,4570.75318721,4697.52939956,1379.6033498477,4848.37237602,,14516.929163411738
2018-05-20 00:00:00 UTC,4643.5016,15500.0616126299,8401.12632970995,4774.58312486,6036.56763455,5238.57723812999,1041.5272761814,5636.93168876999,,14336.06109530061
2018-05-21 00:00:00 UTC,4806.3702,17243.4278513099,9254.17463381995,5219.33222833,6929.971184,6216.89984382,2113.7164300901,6744.73320793,,15976.634206771758
2018-05-22 00:00:00 UTC,4281.6234,20533.7516668399,10401.7856124899,5998.94347766,10493.61825811,8288.38028696999,3183.2886580525,9643.38605361,,17360.660696271007
2018-05-23 00:00:00 UTC,3632.9469,41682.5664238901,18899.2882544998,9396.99872806999,20322.6833151,19088.2327177299,5912.81590431529,17318.49397869,,29043.71869280859
2018-05-24 00:00:00 UTC,4705.9958,38844.0980097599,16250.4137981698,8648.54833835999,13861.34549523,13533.53691392,5287.3165362816,13817.81822965,,30885.100617722957
2018-05-25 00:00:00 UTC,4146.9769,25867.9650973798,12579.2203093399,6001.35004889999,11313.14777659,10067.60769526,4706.71083484298,10140.52351436,,24409.830921525863
2018-05-26 00:00:00 UTC,4498.7592,13810.0173234499,6393.72265675996,3656.12563244,4612.12982756,5267.20789414999,1792.9706108432,5524.47143565,,15764.800894903256
2018-05-27 00:00:00 UTC,4713.0918,16174.92718596,6278.69435916997,2984.91204945,3802.56779264,5403.87151885,1021.8826021453,4854.40984238002,,14475.409228927423
2018-05-28 00:00:00 UTC,4097.9075,26677.86919628,10826.6424182699,7093.31639099999,7932.80681056,9379.59405516001,2509.3514883232,9190.33915078996,,20490.64172480583
2018-05-29 00:00:00 UTC,4134.3619,27898.86827943,12716.8806929897,7336.05356433,12504.23072371,12287.15982204,3530.4774733872,12973.10020191,,22103.868929645254
2018-05-30 00:00:00 UTC,3830.1236,22083.1286554998,11275.4313968398,6847.76920552,10089.5203372,7189.28623016999,2452.8721548514,8393.20706274999,,19423.115388080445
2018-05-31 00:00:00 UTC,3907.6714,19464.9099436099,9505.6819818299,5962.20719889,8517.08076107,6812.84650176,2639.1080886278,7415.95031260999,,17202.98062532299
2018-06-01 00:00:00 UTC,4546.1723,19041.1155201099,7789.39089849991,4511.01533199,7532.37577112,7469.11029357999,2933.752786974,6554.11816405999,,16789.13196539603
2018-06-02 00:00:00 UTC,4378.5447,17363.61246282,8252.64758760991,4336.71000908001,4646.78422652,5235.43592773,1598.2429132378,5597.07055348998,,13128.954148502417
2018-06-03 00:00:00 UTC,4512.1909,13796.12597233,5667.13867865997,3883.99641472,5385.00084662,5416.01917389,1186.1575359661,5006.92792509998,,13104.094790631681
2018-06-04 00:00:00 UTC,4336.0936,18132.68188151,8137.73891214994,4566.32740512,7910.53426736,6643.60924104999,2124.1142557849,7347.01949263,,16424.244846867277
2018-06-05 00:00:00 UTC,4881.838,16741.56378202,8662.51577764995,4182.11038522,11141.8978497,6493.28404005,1918.1361822354,8190.93278613998,,17611.036217611916
2018-06-06 00:00:00 UTC,4663.0177,18269.76321759,7425.20382306997,3904.13249473,7804.83977204,6325.31129102001,1647.4608630615,7330.12801470996,,15621.80189246972
2018-06-07 00:00:00 UTC,4020.1257,11037.50621419,6493.11170941998,3701.77303287,8139.17249136,5823.60030608,1572.9498195114,5048.32195432,,15293.398691471362
2018-06-08 00:00:00 UTC,4031.4783,12197.84324961,6232.52925343998,3626.20311053,5208.08805903,4616.078674,1307.2201662031,4360.81507218,,13321.962307641445
2018-06-09 00:00:00 UTC,4546.9211,7242.26022178,3688.62419995,2697.09560216,3054.19160135,3009.68365164,726.6548659485,3056.57460733,,12054.159926307497
2018-06-10 00:00:00 UTC,3496.7218,57822.8915251208,14954.0989953798,7947.40379673999,17248.2674218,18948.63435298,6317.6616634606,17440.9210760099,,24415.484149810913
2018-06-11 00:00:00 UTC,4072.7661,22377.74129318,13139.2911926499,6902.69211834,13390.65651541,13760.01004621,4598.1094690759,10763.7125136999,,20010.62083232507
2018-06-12 00:00:00 UTC,3488.3456,32008.3128028901,10365.2988965299,6822.86649187,10512.04665043,12239.29239254,4026.4148018993,11180.61047708,,20669.93924489075
2018-06-13 00:00:00 UTC,3982.1002,45564.2656880898,15504.6802729598,6862.38961151,21958.21853917,19865.99635597,6909.0599067564,17297.4143457599,,27025.71438555436
2018-06-14 00:00:00 UTC,3681.7693,32584.7235029802,15744.7774324398,7526.1017948,16112.79964441,16904.4730582199,5311.9646876292,16336.5695808698,,24161.318523423455
2018-06-15 00:00:00 UTC,3829.49,21284.89795278,10407.7333831799,4653.8988053,8178.08349307,8253.08646464,3320.68940030081,10043.63095206,,19418.387664406484
