Time,bitfinex,bitstamp,btce,cex.io,coinbase,gemini,itbit,kraken,okcoin,others
2019-06-06 00:00:00 UTC,0.00387269467526232,0.0532820815843391,,0.12027453278994,0.0102629113875825,0.0346174893143441,0.0258465775990051,0.0177975451599969,,0.8226897859431676
2019-06-07 00:00:00 UTC,0.00366304205875725,0.0450611567306851,,0.122607520939634,0.0100610548292403,0.0325050021314188,0.0188961907396625,0.0200193919487271,,1.045420694420018
2019-06-08 00:00:00 UTC,0.00468571558248851,0.0625738020689412,,0.124809821212465,0.0127451733163114,0.0567239612619823,0.0249584279782507,0.0154130949043123,,1.2470315406564703
2019-06-09 00:00:00 UTC,0.00515764275389454,0.0590839243920787,,0.120543840968786,0.0126421685500533,0.0502902758369395,0.0320493997884911,0.0265969379168473,,1.5019087310567174
2019-06-10 00:00:00 UTC,0.0056385741876182,0.0511748978682395,,0.101046191208441,0.0172142073700621,0.0366980829926375,0.024753260836968,0.0193590749358902,,0.9151528255492377
2019-06-11 00:00:00 UTC,0.00469850199939412,0.0499559700796985,,0.0915104864029493,0.0125804226160501,0.0338138399254314,0.0184299290652432,0.0165008121019195,,0.948486627903145
2019-06-12 00:00:00 UTC,0.00501297938249433,0.0391831160912991,,0.153202370608038,0.0107285445071867,0.0228154343029878,0.0154208684154771,0.0177409711854256,,0.8318487602297236
2019-06-13 00:00:00 UTC,0.00675731130240771,0.034655715955712,,0.189885729413947,0.0123374780405831,0.0226312381445056,0.0137358660862569,0.0178766097060526,,0.8229123772508777
2019-06-14 00:00:00 UTC,0.00389028956120307,0.0483514254864306,,0.178595057255701,0.0136124470452448,0.0307584355951471,0.0184407239408954,0.0229070913582737,,0.7877239333552303
2019-06-15 00:00:00 UTC,0.00392066387414971,0.0603780162867197,,0.138251980686999,0.0137337865399048,0.0387981802598657,0.0268477455719882,0.0213799634285029,,1.4958080112908947
2019-06-16 00:00:00 UTC,0.00770021396335857,0.0586589403927078,,0.188580627920616,0.0215999374236962,0.0369609738170834,0.0348590111795944,0.029042454318941,,1.612819922105282
2019-06-17 00:00:00 UTC,0.00752209432690246,0.0587001869198799,,0.169948796219868,0.0104791431801079,0.0239058674906714,0.034253638356606,0.0219076320787527,,1.18444449628148
2019-06-18 00:00:00 UTC,0.00517727525140189,0.0655246021325318,,0.133135358398434,0.00848730580505753,0.0258072650421138,0.0344763044304719,0.0264128182931188,,0.8809475322861653
2019-06-19 00:00:00 UTC,0.00449690184947198,0.0628085391235346,,0.11017239349771,0.00625896029147205,0.0222398178269351,0.0210920822224978,0.0196675609624471,,0.7114829014250573
2019-06-20 00:00:00 UTC,0.00545741754562095,0.0563999243475051,,0.116819447254624,0.00642104028537307,0.0219231267507899,0.0254993789430159,0.01823170091434,,0.6568174839359581
2019-06-21 00:00:00 UTC,0.00467018191419937,0.0552665169323719,,0.133296730274037,0.00993659377711408,0.0248239531400026,0.0437102901802708,0.0193832913001939,,0.6341623791809203
2019-06-22 00:00:00 UTC,0.0128251455050823,0.0579478027279257,,0.184162005303965,0.025543746510216,0.0528194128698169,0.0581751060236592,0.0519153885005179,,1.8291459892227053
2019-06-23 00:00:00 UTC,0.0120907029994044,0.0536327620956923,,0.219463021717036,0.0176266185930939,0.0689314882721444,0.0488291309708467,0.036609324880228,,1.6628987109786217
2019-06-24 00:00:00 UTC,0.0111958554706526,0.0525891959888571,,0.163872293555743,0.0147354190412338,0.0353075464476141,0.0436310910066855,0.0248771939132025,,0.9014857731233423
2019-06-25 00:00:00 UTC,0.0115922910871477,0.0483162914223222,,0.175951574207414,0.015388018070329,0.0360504388318751,0.0404239072414741,0.0291305513534414,,1.160476455207669
2019-06-26 00:00:00 UTC,0.0149315669388195,0.0727811394506042,,0.236991080819424,0.0412423942950265,0.0886999005698069,0.0747690258356096,0.0473719065766819,,1.1312192834015915
2019-06-27 00:00:00 UTC,0.0199070746593723,0.0856194399484195,,0.316787118126384,0.0620130788118707,0.104085872054177,0.120194159190541,0.0587776496221019,,1.6493659705416546
2019-06-28 00:00:00 UTC,0.0166054719064785,0.0695874008983827,,0.164009261214877,0.0346283364031064,0.0790144097142429,0.0882303187523041,0.051157198315088,,1.3405694848446494
2019-06-29 00:00:00 UTC,0.0141750353074015,0.0849012405800023,,0.137778019571861,0.0275320573406135,0.0613297627137367,0.071006475370651,0.0469205968460804,,1.5438245923310479
