Time,
2017-09-17 00:00:00 UTC,197683.0
2017-09-18 00:00:00 UTC,218204.0
2017-09-19 00:00:00 UTC,282917.0
2017-09-20 00:00:00 UTC,235723.0
2017-09-21 00:00:00 UTC,255257.0
2017-09-22 00:00:00 UTC,227615.0
2017-09-23 00:00:00 UTC,203861.0
2017-09-24 00:00:00 UTC,185277.0
2017-09-25 00:00:00 UTC,226603.0
2017-09-26 00:00:00 UTC,263648.0
2017-09-27 00:00:00 UTC,257961.0
2017-09-28 00:00:00 UTC,275976.0
2017-09-29 00:00:00 UTC,254438.0
2017-09-30 00:00:00 UTC,212678.0
2017-10-01 00:00:00 UTC,203653.0
2017-10-02 00:00:00 UTC,295002.0
2017-10-03 00:00:00 UTC,282132.0
2017-10-04 00:00:00 UTC,232826.0
2017-10-05 00:00:00 UTC,273243.0
2017-10-06 00:00:00 UTC,283699.0
2017-10-07 00:00:00 UTC,231226.0
2017-10-08 00:00:00 UTC,238385.0
2017-10-09 00:00:00 UTC,296946.0
2017-10-10 00:00:00 UTC,303101.0
2017-10-11 00:00:00 UTC,292459.0
2017-10-12 00:00:00 UTC,293164.0
2017-10-13 00:00:00 UTC,309819.0
2017-10-14 00:00:00 UTC,293140.0
2017-10-15 00:00:00 UTC,283473.0
2017-10-16 00:00:00 UTC,314725.0
2017-10-17 00:00:00 UTC,334438.0
2017-10-18 00:00:00 UTC,329579.0
2017-10-19 00:00:00 UTC,356985.0
2017-10-20 00:00:00 UTC,312409.0
2017-10-21 00:00:00 UTC,312257.0
2017-10-22 00:00:00 UTC,289131.0
2017-10-23 00:00:00 UTC,316096.0
2017-10-24 00:00:00 UTC,347220.0
2017-10-25 00:00:00 UTC,315415.0
2017-10-26 00:00:00 UTC,265827.0
2017-10-27 00:00:00 UTC,246692.0
2017-10-28 00:00:00 UTC,207066.0
2017-10-29 00:00:00 UTC,334025.0
2017-10-30 00:00:00 UTC,316077.0
2017-10-31 00:00:00 UTC,277535.0
2017-11-01 00:00:00 UTC,351529.0
2017-11-02 00:00:00 UTC,341474.0
2017-11-03 00:00:00 UTC,277598.0
2017-11-04 00:00:00 UTC,294121.0
