Time,bit-x,bitbay,bitfinex,bitstamp,btce,campbx,cex.io,coinbase,exmo,gemini,hitbtc,itbit,kraken,okcoin,therocktrading
2021-04-25 00:00:00 UTC,,,167.494688852164,163.697800215574,,,149.213111444707,166.935013444553,161.517151636691,164.837136240666,,,170.080195972319,,
2021-04-26 00:00:00 UTC,,,199.578711080337,188.977428421508,,,178.968450542753,190.471855907438,191.634807607678,194.233757995609,,,195.327430343008,,
2021-04-27 00:00:00 UTC,7071.06781186548,,125.395562003005,114.442234621081,,,106.035655763447,115.347969629582,113.466159667113,115.429604257291,,,120.716028699723,,
2021-04-28 00:00:00 UTC,,,139.219165279822,141.176366512125,,,129.56826009073,139.686518305879,141.002542145967,138.723909984568,,,145.544785026488,,
2021-04-29 00:00:00 UTC,37241.8716008384,,135.248275830641,129.678508903143,,,120.11466521065,131.139377220006,121.290861325264,127.765402128979,,,135.486813461641,,
2021-04-30 00:00:00 UTC,0.707106781186548,,134.058462650883,133.642988353119,,,116.110081383636,133.199871142112,127.527897331413,131.48089006205,,,139.133766758461,,
2021-05-01 00:00:00 UTC,,,108.80615333481,109.552893455434,,,86.7367323284378,106.124461632452,103.39245907629,108.524782990814,,,110.106256403848,,
2021-05-02 00:00:00 UTC,5522.47681751585,,118.705316555396,113.056325676276,,,92.3794866065514,113.161566069715,111.092450526625,114.28110390597,,,110.559214920519,,
2021-05-03 00:00:00 UTC,,,147.969083838472,145.975565048315,,,134.508784413751,141.150864045119,133.383371751129,142.737980177896,,,140.82268844413,,
2021-05-04 00:00:00 UTC,,,187.311487318016,187.232270976851,,,177.322076794715,188.215647436744,187.498995792384,193.086612217465,,,193.457429097635,,
2021-05-05 00:00:00 UTC,2828.42712474619,,177.036211552074,179.121569409158,,,156.351695736841,172.761012506461,169.479448811828,190.25448416275,,,173.643358290041,,
2021-05-06 00:00:00 UTC,500.0,,156.728436684262,147.28184379788,,,135.728966144434,153.107870776465,146.222359296512,154.505036703118,,,155.118240891487,,
2021-05-07 00:00:00 UTC,,,151.709160844903,150.423430479109,,,136.251357964765,152.210275609431,146.896498159693,150.156356815817,,,152.215747369801,,
2021-05-08 00:00:00 UTC,,,155.26958368446,150.746764724603,,,137.508852805026,144.928426437014,147.404067746213,146.329610396818,,,149.444149466154,,
2021-05-09 00:00:00 UTC,,,144.278710688145,135.856554160183,,,122.216374991049,135.405848176173,129.437507904736,141.742316580905,,,135.164454168422,,
2021-05-10 00:00:00 UTC,,,203.133146962589,189.462499686197,,,174.141997479761,187.399014378607,181.48500881618,192.353648594543,,,193.765550798971,,
2021-05-11 00:00:00 UTC,,,171.796885928322,162.400873079508,,,140.910675493294,159.548698388806,157.432063095399,164.178138869265,,,164.302325139378,,
2021-05-12 00:00:00 UTC,,,223.021649687668,220.442370204646,,,202.674331777757,242.987588643059,211.437714441689,222.357737219891,,,221.163368337459,,
2021-05-13 00:00:00 UTC,,,307.361548278215,317.135081439335,,,285.724281381578,323.094313331851,297.999708676522,319.091723878423,,,317.017019587284,,
2021-05-14 00:00:00 UTC,,,154.409230959489,152.981546060109,,,137.603901304995,153.937448400799,147.950276495617,154.095098590625,,,151.75486307915,,
2021-05-15 00:00:00 UTC,,,206.518881626862,199.489075126212,,,192.182812464597,195.002505619242,186.339210589805,200.456369758042,,,204.733934476735,,
2021-05-16 00:00:00 UTC,,,246.476664717618,247.007485423608,,,222.444000125239,241.482296011224,226.915249979507,242.14666427278,,,245.655672814187,,
2021-05-17 00:00:00 UTC,7071.77491864666,,303.144740009869,292.761762214109,,,284.792765028288,293.776329880724,296.647588787607,291.451465433934,,,297.568076620402,,
2021-05-18 00:00:00 UTC,,,196.700267330761,189.010014895615,,,173.746307103547,186.914910985178,190.355591966191,194.68614337048,,,189.972322436201,,
2021-05-19 00:00:00 UTC,,,552.656974873356,569.840868257306,,,503.840502685818,617.506909867279,537.907619498995,571.955367592467,,,579.413904976614,,
2021-05-20 00:00:00 UTC,,,323.246602680863,319.249074058763,,,304.266127540177,315.527724111278,324.161104664872,322.174402539925,,,328.744399194303,,
2021-05-21 00:00:00 UTC,,,328.123623701738,322.629228559131,,,294.63482958307,317.571738778046,326.761067956554,319.10678039017,,,318.840282854428,,
2021-05-22 00:00:00 UTC,,,238.050900182816,240.942921307778,,,221.892937392338,244.481345582704,239.071460954009,247.628600064976,,,251.237697262783,,
2021-05-23 00:00:00 UTC,,,292.08963092704,289.474599651268,,,270.992274892949,290.929564642281,276.957721901799,298.442535209983,,,294.207643385631,,
2021-05-24 00:00:00 UTC,,,228.340870753592,226.472680223738,,,192.555419356443,225.590696733967,228.165046709926,231.39168041524,,,232.145997845655,,
2021-05-25 00:00:00 UTC,41012.1933088198,,191.345362142894,185.472979924474,,,145.375048061359,186.017306600852,182.09417720829,191.331147366135,,,195.066649877235,,
2021-05-26 00:00:00 UTC,,,167.139660658537,161.616620487773,,,115.814426742095,163.152482895216,159.718231653613,166.914419948477,,,168.261391505321,,
2021-05-27 00:00:00 UTC,,,166.158670159417,161.191535047236,,,131.606934939566,161.90080509397,162.112231058796,163.644955521211,,,161.632498217511,,
2021-05-28 00:00:00 UTC,,,201.494671242325,203.800663264222,,,160.273679076174,203.096724417207,204.091678839256,202.309744806583,,,204.8849670233,,
2021-05-29 00:00:00 UTC,,,186.403858437678,182.660199148028,,,161.230374500899,183.091188019552,179.056236173119,190.382505677548,,,184.625570276007,,
